id,year,origin_fips,dest_fips,dest_state,dest_name,out_returns,out_exempt,out_agi
26667,2021,24,29,MO,Missouri,544,936,40065
26668,2021,24,32,NV,Nevada,532,887,46675
26669,2021,24,15,HI,Hawaii,512,1071,46199
26670,2021,24,21,KY,Kentucky,461,870,29989
26671,2021,24,41,OR,Oregon,439,662,31199
26672,2021,24,55,WI,Wisconsin,438,727,32557
26673,2021,24,49,UT,Utah,425,836,46388
26674,2021,24,27,MN,Minnesota,423,744,35444
26675,2021,24,22,LA,Louisiana,399,738,29726
26676,2021,24,23,ME,Maine,358,622,37326
26677,2021,24,40,OK,Oklahoma,336,635,20430
26678,2021,24,33,NH,New Hampshire,317,580,49239
26679,2021,24,20,KS,Kansas,272,533,20487
26680,2021,24,19,IA,Iowa,262,443,14556
26681,2021,24,35,NM,New Mexico,261,452,27626
26682,2021,24,28,MS,Mississippi,233,406,17362
26683,2021,24,44,RI,Rhode Island,228,385,22793
26684,2021,24,5,AR,Arkansas,221,427,13244
26685,2021,24,50,VT,Vermont,195,339,17687
26686,2021,24,30,MT,Montana,177,337,15648
26687,2021,24,31,NE,Nebraska,151,271,11476
26688,2021,24,16,ID,Idaho,149,306,12381
26689,2021,24,2,AK,Alaska,143,270,9769
26690,2021,24,46,SD,South Dakota,126,233,14462
26691,2021,24,38,ND,North Dakota,77,158,4716
26692,2021,24,56,WY,Wyoming,61,133,8165
26693,2021,25,96,MA,MA Total Migration-US and Foreign,98989,154393,11581383
26694,2021,25,97,MA,MA Total Migration-US,98456,153487,11540397
26695,2021,25,98,MA,MA Total Migration-Foreign,533,906,40986
26696,2021,25,97,MA,MA Total Migration-Same State,106866,163850,10819536
26697,2021,25,25,MA,MA Non-migrants,2660273,5066625,314535057
26698,2021,25,12,FL,Florida,12866,22108,2314309
26699,2021,25,33,NH,New Hampshire,12465,20038,1592526
26700,2021,25,36,NY,New York,8483,11245,874817
26701,2021,25,6,CA,California,7267,10105,964177
26702,2021,25,44,RI,Rhode Island,6587,10010,548962
26703,2021,25,9,CT,Connecticut,6099,9475,483185
26704,2021,25,48,TX,Texas,4104,7025,450565
26705,2021,25,23,ME,Maine,4050,6287,523858
26706,2021,25,37,NC,North Carolina,3486,6110,361096
26707,2021,25,42,PA,Pennsylvania,2984,4552,302731
26708,2021,25,34,NJ,New Jersey,2590,3880,295821
26709,2021,25,51,VA,Virginia,2383,3832,219856
26710,2021,25,13,GA,Georgia,2109,3624,199387
26711,2021,25,8,CO,Colorado,1924,2619,186856
26712,2021,25,53,WA,Washington,1912,2766,220066
26713,2021,25,45,SC,South Carolina,1815,3344,217051
26714,2021,25,17,IL,Illinois,1711,2323,170636
26715,2021,25,50,VT,Vermont,1708,2628,187666
26716,2021,25,24,MD,Maryland,1558,2290,140593
26717,2021,25,39,OH,Ohio,1244,2016,94164
26718,2021,25,4,AZ,Arizona,1206,1925,127150
26719,2021,25,47,TN,Tennessee,1073,1766,90927
26720,2021,25,11,DC,District Of Columbia,985,1143,186795
26721,2021,25,26,MI,Michigan,808,1280,75309
26722,2021,25,41,OR,Oregon,636,935,58451
26723,2021,25,27,MN,Minnesota,598,915,56862
26724,2021,25,57,FR,Foreign,533,906,40986
26725,2021,25,18,IN,Indiana,521,877,40045
26726,2021,25,32,NV,Nevada,475,692,78389
26727,2021,25,55,WI,Wisconsin,448,687,62230
26728,2021,25,29,MO,Missouri,447,715,37837
26729,2021,25,49,UT,Utah,441,738,99630
26730,2021,25,1,AL,Alabama,319,556,24335
26731,2021,25,21,KY,Kentucky,317,559,19872
26732,2021,25,35,NM,New Mexico,280,397,20471
26733,2021,25,15,HI,Hawaii,272,389,25845
26734,2021,25,22,LA,Louisiana,257,387,15519
26735,2021,25,10,DE,Delaware,230,370,23483
26736,2021,25,40,OK,Oklahoma,218,362,14303
26737,2021,25,19,IA,Iowa,215,336,14019
26738,2021,25,20,KS,Kansas,188,325,17953
26739,2021,25,5,AR,Arkansas,180,280,10542
26740,2021,25,30,MT,Montana,168,255,24779
26741,2021,25,16,ID,Idaho,134,228,14510
26742,2021,25,31,NE,Nebraska,122,200,8280
26743,2021,25,2,AK,Alaska,121,181,7051
26744,2021,25,28,MS,Mississippi,115,211,7264
26745,2021,25,54,WV,West Virginia,108,170,6669
26746,2021,25,46,SD,South Dakota,95,156,7667
26747,2021,25,56,WY,Wyoming,81,100,13702
26748,2021,25,38,ND,North Dakota,53,75,2188
26749,2021,26,96,MI,MI Total Migration-US and Foreign,77328,130742,6517987
26750,2021,26,97,MI,MI Total Migration-US,77015,130163,6501010
26751,2021,26,98,MI,MI Total Migration-Foreign,313,579,16977
26752,2021,26,97,MI,MI Total Migration-Same State,160756,271802,9174557
26753,2021,26,26,MI,MI Non-migrants,3747683,7421139,285328424
26754,2021,26,12,FL,Florida,12005,21018,1890993
26755,2021,26,48,TX,Texas,5660,10474,458525
26756,2021,26,39,OH,Ohio,5534,9330,328974
26757,2021,26,6,CA,California,5071,7846,494075
26758,2021,26,18,IN,Indiana,4549,7915,243117
26759,2021,26,17,IL,Illinois,4535,6602,333669
26760,2021,26,47,TN,Tennessee,2904,5334,199050
26761,2021,26,4,AZ,Arizona,2880,4964,237437
26762,2021,26,37,NC,North Carolina,2835,5111,223805
26763,2021,26,13,GA,Georgia,2745,5131,169796
26764,2021,26,55,WI,Wisconsin,2508,4070,141996
26765,2021,26,8,CO,Colorado,2158,3205,151549
26766,2021,26,36,NY,New York,2077,3039,155473
26767,2021,26,51,VA,Virginia,1667,2824,106351
26768,2021,26,53,WA,Washington,1550,2376,125223
26769,2021,26,45,SC,South Carolina,1519,2913,129030
26770,2021,26,42,PA,Pennsylvania,1410,2363,100857
26771,2021,26,21,KY,Kentucky,1254,2269,66225
26772,2021,26,27,MN,Minnesota,1033,1661,68277
26773,2021,26,29,MO,Missouri,989,1710,59355
26774,2021,26,1,AL,Alabama,988,1879,57650
26775,2021,26,25,MA,Massachusetts,956,1312,78789
26776,2021,26,32,NV,Nevada,884,1410,59571
26777,2021,26,24,MD,Maryland,865,1363,59518
26778,2021,26,41,OR,Oregon,660,980,39506
26779,2021,26,34,NJ,New Jersey,654,1050,50336
26780,2021,26,19,IA,Iowa,579,983,28314
26781,2021,26,49,UT,Utah,554,916,54347
26782,2021,26,5,AR,Arkansas,481,866,24314
26783,2021,26,40,OK,Oklahoma,461,854,24583
26784,2021,26,22,LA,Louisiana,452,780,25235
26785,2021,26,28,MS,Mississippi,387,734,23594
26786,2021,26,20,KS,Kansas,385,667,23733
26787,2021,26,11,DC,District Of Columbia,374,456,27262
26788,2021,26,9,CT,Connecticut,353,550,24670
26789,2021,26,35,NM,New Mexico,344,571,40709
26790,2021,26,57,FR,Foreign,313,579,16977
26791,2021,26,30,MT,Montana,300,422,17713
26792,2021,26,54,WV,West Virginia,273,457,12180
26793,2021,26,15,HI,Hawaii,267,432,17163
26794,2021,26,16,ID,Idaho,253,486,18199
26795,2021,26,2,AK,Alaska,241,410,13291
26796,2021,26,31,NE,Nebraska,215,361,13740
26797,2021,26,46,SD,South Dakota,193,357,11672
26798,2021,26,38,ND,North Dakota,193,344,10703
26799,2021,26,23,ME,Maine,188,280,15817
26800,2021,26,56,WY,Wyoming,163,294,9069
26801,2021,26,33,NH,New Hampshire,160,256,10426
26802,2021,26,50,VT,Vermont,114,184,8749
26803,2021,26,10,DE,Delaware,99,176,6262
26804,2021,26,44,RI,Rhode Island,96,178,10115
26805,2021,27,96,MN,MN Total Migration-US and Foreign,58437,98779,5022370
26806,2021,27,97,MN,MN Total Migration-US,58258,98417,5010933
26807,2021,27,98,MN,MN Total Migration-Foreign,179,362,11437
26808,2021,27,97,MN,MN Total Migration-Same State,125661,213782,7902598
26809,2021,27,27,MN,MN Non-migrants,2165745,4411224,199908006
26810,2021,27,55,WI,Wisconsin,8507,13922,639478
26811,2021,27,12,FL,Florida,5290,9741,940559
26812,2021,27,48,TX,Texas,4241,8097,376942
26813,2021,27,38,ND,North Dakota,3634,5694,201094
26814,2021,27,6,CA,California,3430,5255,312636
26815,2021,27,4,AZ,Arizona,3287,5655,353502
26816,2021,27,19,IA,Iowa,2435,4119,145678
26817,2021,27,8,CO,Colorado,2337,3533,185950
26818,2021,27,17,IL,Illinois,2205,3443,158807
26819,2021,27,46,SD,South Dakota,2079,3579,143623
26820,2021,27,53,WA,Washington,1554,2388,127803
26821,2021,27,37,NC,North Carolina,1292,2452,113928
26822,2021,27,36,NY,New York,1165,1561,74272
26823,2021,27,26,MI,Michigan,1134,1956,86272
26824,2021,27,13,GA,Georgia,1102,2048,82794
26825,2021,27,47,TN,Tennessee,981,1835,58182
26826,2021,27,29,MO,Missouri,920,1582,62408
26827,2021,27,41,OR,Oregon,873,1264,54915
26828,2021,27,39,OH,Ohio,850,1487,61041
26829,2021,27,51,VA,Virginia,811,1332,66213
26830,2021,27,42,PA,Pennsylvania,690,1123,54707
26831,2021,27,18,IN,Indiana,689,1215,42269
26832,2021,27,32,NV,Nevada,630,1038,47949
26833,2021,27,25,MA,Massachusetts,626,914,50256
26834,2021,27,31,NE,Nebraska,570,1018,39046
26835,2021,27,30,MT,Montana,555,942,41449
26836,2021,27,45,SC,South Carolina,545,1072,48867
26837,2021,27,40,OK,Oklahoma,534,1127,33420
26838,2021,27,49,UT,Utah,508,936,45744
26839,2021,27,34,NJ,New Jersey,460,667,43039
26840,2021,27,20,KS,Kansas,444,826,33531
26841,2021,27,24,MD,Maryland,402,661,34202
26842,2021,27,5,AR,Arkansas,335,644,25012
26843,2021,27,21,KY,Kentucky,314,585,20722
26844,2021,27,35,NM,New Mexico,306,478,21818
26845,2021,27,16,ID,Idaho,297,552,21030
26846,2021,27,1,AL,Alabama,256,474,19961
26847,2021,27,2,AK,Alaska,244,404,15535
26848,2021,27,15,HI,Hawaii,231,366,14266
26849,2021,27,22,LA,Louisiana,214,359,10673
26850,2021,27,9,CT,Connecticut,213,344,20439
26851,2021,27,56,WY,Wyoming,193,360,19247
26852,2021,27,11,DC,District Of Columbia,186,219,12696
26853,2021,27,57,FR,Foreign,179,362,11437
26854,2021,27,28,MS,Mississippi,174,301,7446
26855,2021,27,23,ME,Maine,138,235,11722
26856,2021,27,33,NH,New Hampshire,114,184,9425
26857,2021,27,50,VT,Vermont,90,140,5802
26858,2021,27,44,RI,Rhode Island,59,85,7037
26859,2021,27,54,WV,West Virginia,58,94,3656
26860,2021,27,10,DE,Delaware,56,111,3867
26861,2021,28,96,MS,MS Total Migration-US and Foreign,32498,60937,1617365
26862,2021,28,97,MS,MS Total Migration-US,32166,60295,1600818
26863,2021,28,98,MS,MS Total Migration-Foreign,332,642,16548
26864,2021,28,97,MS,MS Total Migration-Same State,41856,82161,1775415
26865,2021,28,28,MS,MS Non-migrants,966042,2030108,57626943
26866,2021,28,47,TN,Tennessee,5167,9498,235408
26867,2021,28,48,TX,Texas,4716,8999,205344
26868,2021,28,1,AL,Alabama,3101,5903,168646
26869,2021,28,22,LA,Louisiana,3026,5582,135014
26870,2021,28,12,FL,Florida,2483,4761,173755
26871,2021,28,13,GA,Georgia,1895,3596,91817
26872,2021,28,5,AR,Arkansas,1056,2012,51540
26873,2021,28,6,CA,California,1019,1839,55566
26874,2021,28,37,NC,North Carolina,717,1361,53742
26875,2021,28,51,VA,Virginia,696,1327,38004
26876,2021,28,17,IL,Illinois,654,1159,26469
26877,2021,28,29,MO,Missouri,552,1077,24483
26878,2021,28,8,CO,Colorado,533,935,25857
26879,2021,28,45,SC,South Carolina,481,948,30411
26880,2021,28,39,OH,Ohio,403,790,19537
26881,2021,28,18,IN,Indiana,402,805,16478
26882,2021,28,40,OK,Oklahoma,386,751,18042
26883,2021,28,26,MI,Michigan,364,668,16287
26884,2021,28,4,AZ,Arizona,352,641,15693
26885,2021,28,21,KY,Kentucky,347,665,16369
26886,2021,28,53,WA,Washington,339,605,17348
26887,2021,28,57,FR,Foreign,332,642,16548
26888,2021,28,36,NY,New York,291,466,12172
26889,2021,28,55,WI,Wisconsin,258,534,10143
26890,2021,28,42,PA,Pennsylvania,256,469,14492
26891,2021,28,24,MD,Maryland,255,470,14245
26892,2021,28,19,IA,Iowa,247,450,7874
26893,2021,28,20,KS,Kansas,212,399,9568
26894,2021,28,32,NV,Nevada,198,376,7775
26895,2021,28,35,NM,New Mexico,162,288,8617
26896,2021,28,27,MN,Minnesota,156,301,5371
26897,2021,28,49,UT,Utah,125,231,5257
26898,2021,28,41,OR,Oregon,123,203,5682
26899,2021,28,34,NJ,New Jersey,122,203,6391
26900,2021,28,31,NE,Nebraska,115,227,4873
26901,2021,28,25,MA,Massachusetts,114,165,5660
26902,2021,28,15,HI,Hawaii,94,193,4894
26903,2021,28,2,AK,Alaska,93,178,5985
26904,2021,28,30,MT,Montana,80,140,4380
26905,2021,28,54,WV,West Virginia,72,140,4242
26906,2021,28,9,CT,Connecticut,71,124,3533
26907,2021,28,16,ID,Idaho,69,148,3264
26908,2021,28,38,ND,North Dakota,63,131,3354
26909,2021,28,46,SD,South Dakota,51,107,3010
26910,2021,28,23,ME,Maine,47,79,2623
26911,2021,28,56,WY,Wyoming,46,87,2288
26912,2021,28,11,DC,District Of Columbia,45,64,2771
26913,2021,28,33,NH,New Hampshire,34,65,2715
26914,2021,28,10,DE,Delaware,32,56,1814
26915,2021,28,44,RI,Rhode Island,28,53,1079
26916,2021,28,50,VT,Vermont,18,26,934
26917,2021,29,96,MO,MO Total Migration-US and Foreign,69596,122638,4864400
26918,2021,29,97,MO,MO Total Migration-US,69144,121675,4839653
26919,2021,29,98,MO,MO Total Migration-Foreign,452,963,24746
26920,2021,29,97,MO,MO Total Migration-Same State,108664,195405,5399080
26921,2021,29,29,MO,MO Non-migrants,2171998,4423892,163873234
26922,2021,29,20,KS,Kansas,10836,18007,706728
26923,2021,29,17,IL,Illinois,7148,11649,395647
26924,2021,29,48,TX,Texas,6441,12183,512117
26925,2021,29,12,FL,Florida,5601,10220,689257
26926,2021,29,5,AR,Arkansas,3145,5843,149771
26927,2021,29,6,CA,California,3132,5008,212456
26928,2021,29,8,CO,Colorado,2552,4148,192332
26929,2021,29,40,OK,Oklahoma,1959,3694,90396
26930,2021,29,19,IA,Iowa,1873,3237,93793
26931,2021,29,4,AZ,Arizona,1861,3321,125236
26932,2021,29,13,GA,Georgia,1761,3423,116370
26933,2021,29,47,TN,Tennessee,1749,3105,106923
26934,2021,29,37,NC,North Carolina,1592,2968,114734
26935,2021,29,53,WA,Washington,1278,2147,90358
26936,2021,29,18,IN,Indiana,1147,2169,64809
26937,2021,29,39,OH,Ohio,1134,2092,75296
26938,2021,29,51,VA,Virginia,1080,2014,77563
26939,2021,29,36,NY,New York,1040,1651,80538
26940,2021,29,26,MI,Michigan,978,1785,64694
26941,2021,29,31,NE,Nebraska,937,1628,56136
26942,2021,29,27,MN,Minnesota,871,1575,58265
26943,2021,29,55,WI,Wisconsin,856,1446,52974
26944,2021,29,45,SC,South Carolina,850,1576,70281
26945,2021,29,21,KY,Kentucky,792,1511,43461
26946,2021,29,42,PA,Pennsylvania,782,1377,52724
26947,2021,29,1,AL,Alabama,741,1457,45607
26948,2021,29,32,NV,Nevada,660,1203,54030
26949,2021,29,41,OR,Oregon,626,975,32283
26950,2021,29,22,LA,Louisiana,567,1015,30895
26951,2021,29,49,UT,Utah,521,1015,34465
26952,2021,29,24,MD,Maryland,510,875,46077
26953,2021,29,28,MS,Mississippi,503,952,24824
26954,2021,29,57,FR,Foreign,452,963,24746
26955,2021,29,25,MA,Massachusetts,445,708,49985
26956,2021,29,35,NM,New Mexico,376,669,23439
26957,2021,29,34,NJ,New Jersey,341,574,42694
26958,2021,29,46,SD,South Dakota,292,539,17135
26959,2021,29,15,HI,Hawaii,284,587,17877
26960,2021,29,16,ID,Idaho,251,451,12620
26961,2021,29,30,MT,Montana,217,399,15211
26962,2021,29,2,AK,Alaska,212,424,10089
26963,2021,29,9,CT,Connecticut,206,369,20781
26964,2021,29,11,DC,District Of Columbia,172,205,11270
26965,2021,29,56,WY,Wyoming,169,323,16654
26966,2021,29,38,ND,North Dakota,142,267,6515
26967,2021,29,54,WV,West Virginia,113,188,6769
26968,2021,29,33,NH,New Hampshire,103,165,10012
26969,2021,29,23,ME,Maine,101,185,5338
26970,2021,29,10,DE,Delaware,71,131,3015
26971,2021,29,44,RI,Rhode Island,65,116,5465
26972,2021,29,50,VT,Vermont,61,106,3744
26973,2021,30,96,MT,MT Total Migration-US and Foreign,16341,28181,1040233
26974,2021,30,97,MT,MT Total Migration-US,16247,27976,1034832
26975,2021,30,98,MT,MT Total Migration-Foreign,94,205,5401
26976,2021,30,97,MT,MT Total Migration-Same State,13546,23139,704677
26977,2021,30,30,MT,MT Non-migrants,408838,804032,31157992
26978,2021,30,53,WA,Washington,1629,2705,100047
26979,2021,30,6,CA,California,1136,1750,64196
26980,2021,30,4,AZ,Arizona,1069,1842,114459
26981,2021,30,16,ID,Idaho,1007,1707,54884
26982,2021,30,8,CO,Colorado,926,1413,59363
26983,2021,30,48,TX,Texas,920,1751,61120
26984,2021,30,41,OR,Oregon,848,1309,39573
26985,2021,30,12,FL,Florida,686,1217,52334
26986,2021,30,56,WY,Wyoming,615,1143,39065
26987,2021,30,38,ND,North Dakota,580,1124,30711
26988,2021,30,49,UT,Utah,504,911,27861
26989,2021,30,32,NV,Nevada,460,763,42165
26990,2021,30,27,MN,Minnesota,415,657,22248
26991,2021,30,37,NC,North Carolina,314,550,17384
26992,2021,30,46,SD,South Dakota,263,449,16018
26993,2021,30,47,TN,Tennessee,247,455,17761
26994,2021,30,55,WI,Wisconsin,244,417,13588
26995,2021,30,29,MO,Missouri,241,475,12871
26996,2021,30,26,MI,Michigan,235,383,14348
26997,2021,30,13,GA,Georgia,229,404,13072
26998,2021,30,36,NY,New York,228,355,13331
26999,2021,30,35,NM,New Mexico,226,392,13204
27000,2021,30,2,AK,Alaska,222,402,12959
27001,2021,30,51,VA,Virginia,221,388,16829
27002,2021,30,17,IL,Illinois,202,328,10984
27003,2021,30,42,PA,Pennsylvania,198,332,10602
27004,2021,30,39,OH,Ohio,194,354,10708
27005,2021,30,40,OK,Oklahoma,178,325,8547
27006,2021,30,45,SC,South Carolina,165,335,9320
27007,2021,30,19,IA,Iowa,156,256,7050
27008,2021,30,20,KS,Kansas,149,277,8508
27009,2021,30,18,IN,Indiana,145,264,12802
27010,2021,30,31,NE,Nebraska,124,249,6203
27011,2021,30,5,AR,Arkansas,121,249,5698
27012,2021,30,25,MA,Massachusetts,119,177,7002
27013,2021,30,21,KY,Kentucky,119,236,7135
27014,2021,30,23,ME,Maine,106,192,5707
27015,2021,30,22,LA,Louisiana,102,214,6663
27016,2021,30,15,HI,Hawaii,100,171,6392
27017,2021,30,1,AL,Alabama,99,196,4612
27018,2021,30,24,MD,Maryland,96,176,5534
27019,2021,30,57,FR,Foreign,94,205,5401
27020,2021,30,34,NJ,New Jersey,67,111,4156
27021,2021,30,50,VT,Vermont,60,90,3033
27022,2021,30,28,MS,Mississippi,58,117,3344
27023,2021,30,33,NH,New Hampshire,53,93,5092
27024,2021,30,9,CT,Connecticut,51,90,9894
27025,2021,30,54,WV,West Virginia,47,73,2401
27026,2021,30,44,RI,Rhode Island,29,42,1087
27027,2021,30,11,DC,District Of Columbia,27,40,2100
27028,2021,30,10,DE,Delaware,17,27,867
27029,2021,31,96,NE,NE Total Migration-US and Foreign,23761,43236,1533502
27030,2021,31,97,NE,NE Total Migration-US,23532,42700,1519328
27031,2021,31,98,NE,NE Total Migration-Foreign,229,536,14174
27032,2021,31,97,NE,NE Total Migration-Same State,27668,49354,1485499
27033,2021,31,31,NE,NE Non-migrants,721456,1529615,58935966
27034,2021,31,19,IA,Iowa,3332,5918,168268
27035,2021,31,48,TX,Texas,2112,4082,158286
27036,2021,31,8,CO,Colorado,1758,2847,131000
27037,2021,31,12,FL,Florida,1522,2859,130720
27038,2021,31,20,KS,Kansas,1201,2229,71732
27039,2021,31,6,CA,California,1158,1999,68409
27040,2021,31,29,MO,Missouri,1145,2186,78219
27041,2021,31,4,AZ,Arizona,1079,1915,81820
27042,2021,31,46,SD,South Dakota,996,1716,57529
27043,2021,31,27,MN,Minnesota,745,1373,40833
27044,2021,31,17,IL,Illinois,621,989,37133
27045,2021,31,53,WA,Washington,479,800,32431
27046,2021,31,37,NC,North Carolina,434,820,28579
27047,2021,31,13,GA,Georgia,404,794,24845
27048,2021,31,40,OK,Oklahoma,403,769,19843
27049,2021,31,47,TN,Tennessee,383,725,26315
27050,2021,31,56,WY,Wyoming,375,673,20370
27051,2021,31,51,VA,Virginia,359,757,27922
27052,2021,31,39,OH,Ohio,330,607,18846
27053,2021,31,36,NY,New York,289,472,15809
27054,2021,31,49,UT,Utah,288,612,18202
27055,2021,31,5,AR,Arkansas,285,562,16521
27056,2021,31,41,OR,Oregon,280,454,16757
27057,2021,31,32,NV,Nevada,279,490,18541
27058,2021,31,55,WI,Wisconsin,277,475,15810
27059,2021,31,26,MI,Michigan,264,543,20562
27060,2021,31,18,IN,Indiana,256,495,18910
27061,2021,31,57,FR,Foreign,229,536,14174
27062,2021,31,42,PA,Pennsylvania,215,411,14242
27063,2021,31,35,NM,New Mexico,192,364,10051
27064,2021,31,45,SC,South Carolina,188,349,12680
27065,2021,31,24,MD,Maryland,176,316,11118
27066,2021,31,16,ID,Idaho,174,330,10841
27067,2021,31,1,AL,Alabama,164,342,9804
27068,2021,31,22,LA,Louisiana,153,280,9318
27069,2021,31,30,MT,Montana,152,291,8821
27070,2021,31,38,ND,North Dakota,139,239,7201
27071,2021,31,21,KY,Kentucky,137,245,7715
27072,2021,31,25,MA,Massachusetts,132,186,8373
27073,2021,31,28,MS,Mississippi,110,195,5659
27074,2021,31,34,NJ,New Jersey,103,186,7495
27075,2021,31,15,HI,Hawaii,71,144,4392
27076,2021,31,2,AK,Alaska,69,134,4144
27077,2021,31,9,CT,Connecticut,67,113,5814
27078,2021,31,33,NH,New Hampshire,49,81,4017
27079,2021,31,23,ME,Maine,47,96,2215
27080,2021,31,11,DC,District Of Columbia,42,56,3588
27081,2021,31,54,WV,West Virginia,37,62,2884
27082,2021,31,10,DE,Delaware,24,48,1652
27083,2021,31,50,VT,Vermont,19,41,1573
27084,2021,31,44,RI,Rhode Island,18,30,1520
27085,2021,32,96,NV,NV Total Migration-US and Foreign,61673,109167,4235031
27086,2021,32,97,NV,NV Total Migration-US,61145,108083,4196232
27087,2021,32,98,NV,NV Total Migration-Foreign,528,1084,38798
27088,2021,32,97,NV,NV Total Migration-Same State,11419,19609,685759
27089,2021,32,32,NV,NV Non-migrants,1189363,2286178,94445778
27090,2021,32,6,CA,California,14682,24354,803395
27091,2021,32,48,TX,Texas,5228,10006,428691
27092,2021,32,4,AZ,Arizona,4490,7797,290614
27093,2021,32,12,FL,Florida,4310,7457,453486
27094,2021,32,49,UT,Utah,2901,5965,234612
27095,2021,32,53,WA,Washington,2744,4686,182727
27096,2021,32,8,CO,Colorado,2063,3503,128973
27097,2021,32,41,OR,Oregon,1785,2873,107680
27098,2021,32,16,ID,Idaho,1430,2749,109034
27099,2021,32,17,IL,Illinois,1292,2207,79265
27100,2021,32,47,TN,Tennessee,1201,2237,129226
27101,2021,32,13,GA,Georgia,1132,2126,64701
27102,2021,32,39,OH,Ohio,1041,1877,64753
27103,2021,32,37,NC,North Carolina,1016,1912,69921
27104,2021,32,36,NY,New York,992,1502,66186
27105,2021,32,26,MI,Michigan,943,1671,67570
27106,2021,32,51,VA,Virginia,924,1767,60784
27107,2021,32,29,MO,Missouri,886,1676,53577
27108,2021,32,15,HI,Hawaii,804,1436,30934
27109,2021,32,35,NM,New Mexico,723,1322,45685
27110,2021,32,42,PA,Pennsylvania,718,1187,44501
27111,2021,32,40,OK,Oklahoma,697,1387,40998
27112,2021,32,18,IN,Indiana,658,1204,34115
27113,2021,32,30,MT,Montana,631,1109,36859
27114,2021,32,27,MN,Minnesota,615,1111,44112
27115,2021,32,45,SC,South Carolina,589,1141,49694
27116,2021,32,55,WI,Wisconsin,565,956,32068
27117,2021,32,57,FR,Foreign,528,1084,38798
27118,2021,32,34,NJ,New Jersey,457,715,32738
27119,2021,32,20,KS,Kansas,434,840,25191
27120,2021,32,5,AR,Arkansas,429,847,25025
27121,2021,32,24,MD,Maryland,410,678,22908
27122,2021,32,19,IA,Iowa,381,703,23060
27123,2021,32,1,AL,Alabama,375,762,23738
27124,2021,32,22,LA,Louisiana,374,670,25383
27125,2021,32,2,AK,Alaska,366,687,20412
27126,2021,32,25,MA,Massachusetts,350,525,32847
27127,2021,32,21,KY,Kentucky,320,613,17168
27128,2021,32,31,NE,Nebraska,317,583,72397
27129,2021,32,56,WY,Wyoming,315,559,19467
27130,2021,32,46,SD,South Dakota,304,572,22492
27131,2021,32,28,MS,Mississippi,233,449,11588
27132,2021,32,9,CT,Connecticut,201,313,10385
27133,2021,32,38,ND,North Dakota,190,323,8605
27134,2021,32,33,NH,New Hampshire,129,214,11104
27135,2021,32,23,ME,Maine,129,213,9287
27136,2021,32,11,DC,District Of Columbia,92,128,9080
27137,2021,32,54,WV,West Virginia,84,136,4480
27138,2021,32,10,DE,Delaware,82,148,6123
27139,2021,32,44,RI,Rhode Island,66,102,4501
27140,2021,32,50,VT,Vermont,47,85,4095
27141,2021,33,96,NH,NH Total Migration-US and Foreign,23425,37585,1919429
27142,2021,33,97,NH,NH Total Migration-US,23331,37407,1914736
27143,2021,33,98,NH,NH Total Migration-Foreign,94,178,4694
27144,2021,33,97,NH,NH Total Migration-Same State,17044,27204,1234156
27145,2021,33,33,NH,NH Non-migrants,553602,1054687,53855466
27146,2021,33,25,MA,Massachusetts,5938,8542,466638
27147,2021,33,12,FL,Florida,3032,5277,310570
27148,2021,33,23,ME,Maine,2730,4316,193895
27149,2021,33,50,VT,Vermont,1362,2143,82505
27150,2021,33,36,NY,New York,962,1435,78516
27151,2021,33,37,NC,North Carolina,883,1610,68277
27152,2021,33,48,TX,Texas,771,1398,78351
27153,2021,33,6,CA,California,677,1012,73312
27154,2021,33,9,CT,Connecticut,541,841,45329
27155,2021,33,45,SC,South Carolina,536,1021,45984
27156,2021,33,42,PA,Pennsylvania,476,815,37160
27157,2021,33,51,VA,Virginia,475,824,36189
27158,2021,33,8,CO,Colorado,407,597,32808
27159,2021,33,13,GA,Georgia,359,693,25366
27160,2021,33,4,AZ,Arizona,343,565,29302
27161,2021,33,44,RI,Rhode Island,290,425,26183
27162,2021,33,39,OH,Ohio,287,516,22288
27163,2021,33,47,TN,Tennessee,286,492,21848
27164,2021,33,34,NJ,New Jersey,263,408,31382
27165,2021,33,53,WA,Washington,251,371,18692
27166,2021,33,24,MD,Maryland,192,322,15820
27167,2021,33,17,IL,Illinois,171,267,15359
27168,2021,33,26,MI,Michigan,158,293,12950
27169,2021,33,41,OR,Oregon,154,210,9967
27170,2021,33,32,NV,Nevada,133,209,11361
27171,2021,33,49,UT,Utah,131,218,11804
27172,2021,33,18,IN,Indiana,113,206,9064
27173,2021,33,55,WI,Wisconsin,106,184,6668
27174,2021,33,1,AL,Alabama,103,188,8144
27175,2021,33,21,KY,Kentucky,99,195,6053
27176,2021,33,29,MO,Missouri,97,161,6692
27177,2021,33,57,FR,Foreign,94,178,4694
27178,2021,33,15,HI,Hawaii,85,135,9197
27179,2021,33,27,MN,Minnesota,82,132,7051
27180,2021,33,19,IA,Iowa,80,136,4253
27181,2021,33,11,DC,District Of Columbia,80,99,5293
27182,2021,33,35,NM,New Mexico,69,111,5099
27183,2021,33,40,OK,Oklahoma,63,108,3314
27184,2021,33,30,MT,Montana,62,101,4048
27185,2021,33,16,ID,Idaho,62,107,7583
27186,2021,33,10,DE,Delaware,61,99,6059
27187,2021,33,22,LA,Louisiana,59,90,2546
