id,year,dest_fips,origin_fips,origin_state,origin_name,in_returns,in_exempt,in_agi
8350,2014,55,17,IL,Illinois,8998,16836,486634
8351,2014,55,27,MN,Minnesota,6140,10591,313055
8352,2014,55,12,FL,Florida,2483,4319,132202
8353,2014,55,26,MI,Michigan,2391,4258,115581
8354,2014,55,6,CA,California,2287,4314,134084
8355,2014,55,48,TX,Texas,2033,4139,111591
8356,2014,55,19,IA,Iowa,1418,2587,66473
8357,2014,55,4,AZ,Arizona,1232,2168,64022
8358,2014,55,8,CO,Colorado,1057,1916,56332
8359,2014,55,18,IN,Indiana,1004,1885,47519
8360,2014,55,36,NY,New York,956,1618,55634
8361,2014,55,39,OH,Ohio,876,1644,51745
8362,2014,55,29,MO,Missouri,800,1549,43148
8363,2014,55,37,NC,North Carolina,798,1609,43234
8364,2014,55,13,GA,Georgia,727,1461,37084
8365,2014,55,53,WA,Washington,703,1348,52629
8366,2014,55,42,PA,Pennsylvania,654,1256,40429
8367,2014,55,51,VA,Virginia,649,1272,38197
8368,2014,55,47,TN,Tennessee,581,1149,24878
8369,2014,55,57,FR,Foreign,558,1158,35280
8370,2014,55,38,ND,North Dakota,370,666,19254
8371,2014,55,21,KY,Kentucky,360,759,16840
8372,2014,55,34,NJ,New Jersey,359,717,34155
8373,2014,55,24,MD,Maryland,356,661,26369
8374,2014,55,32,NV,Nevada,354,636,13219
8375,2014,55,25,MA,Massachusetts,346,551,21074
8376,2014,55,45,SC,South Carolina,342,643,19077
8377,2014,55,5,AR,Arkansas,327,658,15948
8378,2014,55,20,KS,Kansas,323,673,17766
8379,2014,55,41,OR,Oregon,321,584,15738
8380,2014,55,31,NE,Nebraska,289,554,15597
8381,2014,55,40,OK,Oklahoma,288,574,13903
8382,2014,55,46,SD,South Dakota,281,575,14050
8383,2014,55,28,MS,Mississippi,262,545,7184
8384,2014,55,1,AL,Alabama,252,517,9930
8385,2014,55,49,UT,Utah,246,540,14439
8386,2014,55,2,AK,Alaska,219,404,13343
8387,2014,55,35,NM,New Mexico,210,367,9512
8388,2014,55,9,CT,Connecticut,209,391,16448
8389,2014,55,22,LA,Louisiana,200,399,9859
8390,2014,55,15,HI,Hawaii,182,346,8210
8391,2014,55,16,ID,Idaho,169,322,8145
8392,2014,55,30,MT,Montana,167,299,7104
8393,2014,55,56,WY,Wyoming,139,235,6720
8394,2014,55,11,DC,District Of Columbia,104,140,7449
8395,2014,55,33,NH,New Hampshire,96,191,5846
8396,2014,55,54,WV,West Virginia,92,162,3749
8397,2014,55,23,ME,Maine,87,155,4566
8398,2014,55,10,DE,Delaware,71,188,5177
8399,2014,55,50,VT,Vermont,70,121,3307
8400,2014,55,44,RI,Rhode Island,61,106,4759
8401,2014,56,96,WY,WY Total Migration-US and Foreign,12911,25533,768673
8402,2014,56,97,WY,WY Total Migration-US,12716,25112,759502
8403,2014,56,98,WY,WY Total Migration-Foreign,195,421,9171
8404,2014,56,97,WY,WY Total Migration-Same State,5164,9744,249529
8405,2014,56,56,WY,WY Non-migrants,212527,457045,18116604
8406,2014,56,8,CO,Colorado,1831,3452,111570
8407,2014,56,6,CA,California,983,1968,72831
8408,2014,56,49,UT,Utah,950,2292,49930
8409,2014,56,30,MT,Montana,721,1298,35278
8410,2014,56,48,TX,Texas,713,1473,76338
8411,2014,56,16,ID,Idaho,549,1265,25286
8412,2014,56,4,AZ,Arizona,477,950,21710
8413,2014,56,12,FL,Florida,446,807,15696
8414,2014,56,46,SD,South Dakota,431,843,18486
8415,2014,56,31,NE,Nebraska,420,846,19040
8416,2014,56,53,WA,Washington,392,799,20476
8417,2014,56,32,NV,Nevada,274,543,13022
8418,2014,56,38,ND,North Dakota,270,551,19181
8419,2014,56,41,OR,Oregon,260,506,10879
8420,2014,56,26,MI,Michigan,238,417,11597
8421,2014,56,17,IL,Illinois,234,410,16017
8422,2014,56,35,NM,New Mexico,208,401,10698
8423,2014,56,57,FR,Foreign,195,421,9171
8424,2014,56,36,NY,New York,192,312,24781
8425,2014,56,27,MN,Minnesota,192,362,17549
8426,2014,56,13,GA,Georgia,190,326,6945
8427,2014,56,40,OK,Oklahoma,182,403,11598
8428,2014,56,29,MO,Missouri,182,347,7618
8429,2014,56,37,NC,North Carolina,177,340,7546
8430,2014,56,42,PA,Pennsylvania,176,302,10298
8431,2014,56,20,KS,Kansas,171,358,8821
8432,2014,56,51,VA,Virginia,161,322,11082
8433,2014,56,55,WI,Wisconsin,160,283,8052
8434,2014,56,39,OH,Ohio,144,247,7610
8435,2014,56,2,AK,Alaska,130,282,11148
8436,2014,56,47,TN,Tennessee,109,204,4858
8437,2014,56,19,IA,Iowa,105,201,6960
8438,2014,56,22,LA,Louisiana,97,220,5405
8439,2014,56,24,MD,Maryland,96,173,9012
8440,2014,56,18,IN,Indiana,94,207,4631
8441,2014,56,5,AR,Arkansas,88,202,3808
8442,2014,56,45,SC,South Carolina,78,145,3019
8443,2014,56,1,AL,Alabama,76,148,3028
8444,2014,56,21,KY,Kentucky,71,143,2998
8445,2014,56,25,MA,Massachusetts,65,96,7355
8446,2014,56,28,MS,Mississippi,61,113,2049
8447,2014,56,34,NJ,New Jersey,59,94,3826
8448,2014,56,9,CT,Connecticut,50,81,8807
8449,2014,56,15,HI,Hawaii,45,108,2221
8450,2014,56,54,WV,West Virginia,40,90,2474
8451,2014,56,50,VT,Vermont,40,46,2479
8452,2014,56,23,ME,Maine,40,55,3346
8453,2014,56,33,NH,New Hampshire,32,48,1523
8454,2014,56,10,DE,Delaware,16,33,618
8455,2015,1,96,AL,AL Total Migration-US and Foreign,33716,67747,1515297
8456,2015,1,97,AL,AL Total Migration-US,32868,65647,1467218
8457,2015,1,98,AL,AL Total Migration-Foreign,848,2100,48079
8458,2015,1,97,AL,AL Total Migration-Same State,46630,95832,1871804
8459,2015,1,1,AL,AL Non-migrants,1598458,3579600,96406319
8460,2015,1,13,GA,Georgia,5972,12269,249108
8461,2015,1,12,FL,Florida,4489,8446,185502
8462,2015,1,48,TX,Texas,3435,7041,135165
8463,2015,1,47,TN,Tennessee,2608,5304,124203
8464,2015,1,28,MS,Mississippi,2212,4562,90723
8465,2015,1,6,CA,California,1169,2274,55689
8466,2015,1,37,NC,North Carolina,1056,2158,49972
8467,2015,1,22,LA,Louisiana,883,1671,40723
8468,2015,1,57,FR,Foreign,848,2100,48079
8469,2015,1,51,VA,Virginia,819,1624,48796
8470,2015,1,36,NY,New York,772,1518,34582
8471,2015,1,17,IL,Illinois,717,1443,34167
8472,2015,1,39,OH,Ohio,713,1430,29911
8473,2015,1,45,SC,South Carolina,637,1220,31594
8474,2015,1,26,MI,Michigan,594,1125,22176
8475,2015,1,21,KY,Kentucky,574,1213,27082
8476,2015,1,8,CO,Colorado,473,932,24958
8477,2015,1,29,MO,Missouri,459,901,20884
8478,2015,1,18,IN,Indiana,457,895,21821
8479,2015,1,42,PA,Pennsylvania,440,850,23033
8480,2015,1,53,WA,Washington,351,742,17875
8481,2015,1,24,MD,Maryland,340,647,18685
8482,2015,1,5,AR,Arkansas,338,703,15223
8483,2015,1,40,OK,Oklahoma,300,615,15592
8484,2015,1,4,AZ,Arizona,285,575,16478
8485,2015,1,34,NJ,New Jersey,261,489,12404
8486,2015,1,20,KS,Kansas,242,549,12081
8487,2015,1,55,WI,Wisconsin,198,385,9052
8488,2015,1,15,HI,Hawaii,197,440,8578
8489,2015,1,25,MA,Massachusetts,171,315,8548
8490,2015,1,32,NV,Nevada,166,299,7457
8491,2015,1,35,NM,New Mexico,143,310,7926
8492,2015,1,27,MN,Minnesota,133,252,7129
8493,2015,1,9,CT,Connecticut,130,248,7706
8494,2015,1,54,WV,West Virginia,119,235,5459
8495,2015,1,19,IA,Iowa,118,205,4816
8496,2015,1,2,AK,Alaska,107,223,4869
8497,2015,1,49,UT,Utah,99,201,4551
8498,2015,1,41,OR,Oregon,97,179,5421
8499,2015,1,31,NE,Nebraska,75,149,3165
8500,2015,1,16,ID,Idaho,69,142,2370
8501,2015,1,30,MT,Montana,56,116,2494
8502,2015,1,38,ND,North Dakota,54,113,2763
8503,2015,1,11,DC,District Of Columbia,54,92,5309
8504,2015,1,56,WY,Wyoming,53,100,1885
8505,2015,1,23,ME,Maine,52,86,2041
8506,2015,1,46,SD,South Dakota,48,129,2095
8507,2015,1,33,NH,New Hampshire,42,68,1548
8508,2015,1,10,DE,Delaware,38,61,1461
8509,2015,1,44,RI,Rhode Island,31,70,1432
8510,2015,1,50,VT,Vermont,22,33,716
8511,2015,2,96,AK,AK Total Migration-US and Foreign,12294,22884,601986
8512,2015,2,97,AK,AK Total Migration-US,11710,21452,561138
8513,2015,2,98,AK,AK Total Migration-Foreign,584,1432,40848
8514,2015,2,97,AK,AK Total Migration-Same State,5788,10559,313287
8515,2015,2,2,AK,AK Non-migrants,265963,558608,21208409
8516,2015,2,6,CA,California,1271,2249,56604
8517,2015,2,53,WA,Washington,1174,2020,55978
8518,2015,2,48,TX,Texas,941,1911,67188
8519,2015,2,12,FL,Florida,607,1044,24232
8520,2015,2,57,FR,Foreign,584,1432,40848
8521,2015,2,41,OR,Oregon,567,945,24363
8522,2015,2,4,AZ,Arizona,486,871,28598
8523,2015,2,8,CO,Colorado,411,689,22373
8524,2015,2,13,GA,Georgia,361,802,13769
8525,2015,2,37,NC,North Carolina,349,767,14123
8526,2015,2,36,NY,New York,328,555,12288
8527,2015,2,15,HI,Hawaii,317,668,12918
8528,2015,2,51,VA,Virginia,288,557,15073
8529,2015,2,32,NV,Nevada,263,489,12816
8530,2015,2,16,ID,Idaho,247,465,11707
8531,2015,2,26,MI,Michigan,241,397,10095
8532,2015,2,42,PA,Pennsylvania,212,367,10467
8533,2015,2,30,MT,Montana,212,348,13003
8534,2015,2,17,IL,Illinois,203,329,8290
8535,2015,2,39,OH,Ohio,203,352,8209
8536,2015,2,40,OK,Oklahoma,193,378,8607
8537,2015,2,29,MO,Missouri,189,372,8297
8538,2015,2,27,MN,Minnesota,188,297,7874
8539,2015,2,49,UT,Utah,180,401,9906
8540,2015,2,47,TN,Tennessee,178,370,7373
8541,2015,2,55,WI,Wisconsin,159,259,6008
8542,2015,2,22,LA,Louisiana,143,309,6967
8543,2015,2,45,SC,South Carolina,139,252,5428
8544,2015,2,18,IN,Indiana,129,209,5252
8545,2015,2,1,AL,Alabama,128,278,6138
8546,2015,2,35,NM,New Mexico,128,254,7385
8547,2015,2,24,MD,Maryland,114,196,5833
8548,2015,2,25,MA,Massachusetts,106,155,4907
8549,2015,2,21,KY,Kentucky,105,246,4200
8550,2015,2,20,KS,Kansas,97,197,4115
8551,2015,2,56,WY,Wyoming,86,146,6700
8552,2015,2,34,NJ,New Jersey,86,131,3791
8553,2015,2,5,AR,Arkansas,79,163,3807
8554,2015,2,19,IA,Iowa,76,153,3234
8555,2015,2,28,MS,Mississippi,76,149,3216
8556,2015,2,31,NE,Nebraska,69,133,3047
8557,2015,2,38,ND,North Dakota,57,94,3227
8558,2015,2,46,SD,South Dakota,52,93,2291
8559,2015,2,9,CT,Connecticut,51,76,2043
8560,2015,2,23,ME,Maine,49,71,2429
8561,2015,2,33,NH,New Hampshire,43,66,1899
8562,2015,2,10,DE,Delaware,33,57,1195
8563,2015,2,50,VT,Vermont,32,40,1300
8564,2015,2,54,WV,West Virginia,28,36,1116
8565,2015,2,11,DC,District Of Columbia,22,25,980
8566,2015,2,44,RI,Rhode Island,14,21,479
8567,2015,4,96,AZ,AZ Total Migration-US and Foreign,73817,137346,4593065
8568,2015,4,97,AZ,AZ Total Migration-US,71861,133049,4481270
8569,2015,4,98,AZ,AZ Total Migration-Foreign,1956,4297,111795
8570,2015,4,97,AZ,AZ Total Migration-Same State,29884,59753,1246123
8571,2015,4,4,AZ,AZ Non-migrants,2229625,4942639,142623684
8572,2015,4,6,CA,California,15330,29184,1013447
8573,2015,4,48,TX,Texas,5578,11103,263324
8574,2015,4,17,IL,Illinois,3590,6253,315036
8575,2015,4,53,WA,Washington,3338,5949,208028
8576,2015,4,8,CO,Colorado,3292,5903,213866
8577,2015,4,35,NM,New Mexico,3096,6669,122753
8578,2015,4,12,FL,Florida,2458,4255,145598
8579,2015,4,32,NV,Nevada,2405,4544,121927
8580,2015,4,36,NY,New York,2168,3601,132820
8581,2015,4,57,FR,Foreign,1956,4297,111795
8582,2015,4,26,MI,Michigan,1945,3395,92368
8583,2015,4,49,UT,Utah,1841,4052,136768
8584,2015,4,41,OR,Oregon,1792,3082,112639
8585,2015,4,27,MN,Minnesota,1738,3055,152717
8586,2015,4,39,OH,Ohio,1618,2787,100190
8587,2015,4,55,WI,Wisconsin,1427,2434,87780
8588,2015,4,42,PA,Pennsylvania,1303,2219,88518
8589,2015,4,29,MO,Missouri,1143,2055,58683
8590,2015,4,18,IN,Indiana,1128,2053,56663
8591,2015,4,37,NC,North Carolina,1085,2098,60867
8592,2015,4,51,VA,Virginia,1060,1964,104397
8593,2015,4,13,GA,Georgia,1026,1975,56919
8594,2015,4,34,NJ,New Jersey,863,1500,81949
8595,2015,4,47,TN,Tennessee,796,1468,36737
8596,2015,4,16,ID,Idaho,787,1609,41052
8597,2015,4,19,IA,Iowa,777,1379,50915
8598,2015,4,40,OK,Oklahoma,704,1291,29822
8599,2015,4,25,MA,Massachusetts,698,1095,60218
8600,2015,4,15,HI,Hawaii,672,1309,36999
8601,2015,4,20,KS,Kansas,668,1276,49276
8602,2015,4,2,AK,Alaska,612,1140,35898
8603,2015,4,24,MD,Maryland,597,1041,41095
8604,2015,4,31,NE,Nebraska,588,1064,48635
8605,2015,4,30,MT,Montana,566,980,29657
8606,2015,4,46,SD,South Dakota,512,918,21883
8607,2015,4,38,ND,North Dakota,466,851,30818
8608,2015,4,56,WY,Wyoming,465,812,24813
8609,2015,4,9,CT,Connecticut,458,794,37599
8610,2015,4,45,SC,South Carolina,447,799,21284
8611,2015,4,21,KY,Kentucky,406,796,35431
8612,2015,4,5,AR,Arkansas,403,749,16036
8613,2015,4,22,LA,Louisiana,372,704,17848
8614,2015,4,1,AL,Alabama,341,643,16174
8615,2015,4,28,MS,Mississippi,276,536,9947
8616,2015,4,33,NH,New Hampshire,221,354,13786
8617,2015,4,23,ME,Maine,214,364,12827
8618,2015,4,54,WV,West Virginia,130,194,5801
8619,2015,4,50,VT,Vermont,124,200,6977
8620,2015,4,11,DC,District Of Columbia,117,156,10372
8621,2015,4,44,RI,Rhode Island,111,207,8660
8622,2015,4,10,DE,Delaware,109,190,3452
8623,2015,5,96,AR,AR Total Migration-US and Foreign,22230,44480,984892
8624,2015,5,97,AR,AR Total Migration-US,21897,43692,966386
8625,2015,5,98,AR,AR Total Migration-Foreign,333,788,18505
8626,2015,5,97,AR,AR Total Migration-Same State,32457,65470,1161833
8627,2015,5,5,AR,AR Non-migrants,954334,2145497,58280625
8628,2015,5,48,TX,Texas,4517,9001,192553
8629,2015,5,40,OK,Oklahoma,2101,4414,76994
8630,2015,5,29,MO,Missouri,2080,4151,74437
8631,2015,5,47,TN,Tennessee,1358,2690,60703
8632,2015,5,6,CA,California,1270,2480,50134
8633,2015,5,22,LA,Louisiana,1003,2036,45362
8634,2015,5,12,FL,Florida,965,1745,53278
8635,2015,5,17,IL,Illinois,756,1442,38929
8636,2015,5,28,MS,Mississippi,732,1518,27993
8637,2015,5,13,GA,Georgia,551,1152,24480
8638,2015,5,20,KS,Kansas,473,878,20396
8639,2015,5,8,CO,Colorado,368,731,16608
8640,2015,5,37,NC,North Carolina,365,748,15841
8641,2015,5,26,MI,Michigan,337,660,14807
8642,2015,5,57,FR,Foreign,333,788,18505
8643,2015,5,4,AZ,Arizona,326,661,13834
8644,2015,5,51,VA,Virginia,313,625,17127
8645,2015,5,36,NY,New York,299,564,15070
8646,2015,5,1,AL,Alabama,298,625,13851
8647,2015,5,39,OH,Ohio,295,562,19631
