id,dest_year,origin_fips,dest_fips,returns,exempt,agi
916,1996,41,71,1,3,26
917,1996,41,73,1,3,26
918,1996,41,75,1,3,26
919,1996,41,77,1,3,26
920,1996,41,79,1,3,26
921,1996,41,81,1,3,26
922,1996,41,83,1,3,26
923,1996,41,85,1,3,26
924,1996,41,87,1,3,26
925,1996,43,1,14,29,267
926,1996,43,3,1,3,19
927,1996,43,5,26,49,420
928,1996,43,7,1,3,19
929,1996,43,9,1,3,19
930,1996,43,11,1,3,19
931,1996,43,13,1,3,19
932,1996,43,15,1,3,19
933,1996,43,17,1,3,19
934,1996,43,19,29,73,666
935,1996,43,21,1,3,19
936,1996,43,23,1,3,19
937,1996,43,25,1,3,19
938,1996,43,27,1,3,19
939,1996,43,29,1,3,19
940,1996,43,31,1,3,19
941,1996,43,33,1,3,19
942,1996,43,35,1,3,19
943,1996,43,37,1,3,19
944,1996,43,39,1,3,19
945,1996,43,41,1,3,19
946,1996,43,43,3392,9900,88374
947,1996,43,45,1,3,19
948,1996,43,47,1,3,19
949,1996,43,49,1,3,19
950,1996,43,51,11,36,175
951,1996,43,53,1,3,19
952,1996,43,55,1,3,19
953,1996,43,57,1,3,19
954,1996,43,59,1,3,19
955,1996,43,61,1,3,19
956,1996,43,63,1,3,19
957,1996,43,65,60,142,1068
958,1996,43,67,1,3,19
959,1996,43,69,1,3,19
960,1996,43,71,1,3,19
961,1996,43,73,1,3,19
962,1996,43,75,1,3,19
963,1996,43,77,1,3,19
964,1996,43,79,1,3,19
965,1996,43,81,1,3,19
966,1996,43,83,1,3,19
967,1996,43,85,1,3,19
968,1996,43,87,1,3,19
969,1996,45,1,115,208,2427
970,1996,45,3,2,3,22
971,1996,45,5,2,3,22
972,1996,45,7,2,3,22
973,1996,45,9,2,3,22
974,1996,45,11,2,3,22
975,1996,45,13,2,3,22
976,1996,45,15,2,3,22
977,1996,45,17,2,3,22
978,1996,45,19,2,3,22
979,1996,45,21,2,3,22
980,1996,45,23,2,3,22
981,1996,45,25,2,3,22
982,1996,45,27,45,115,931
983,1996,45,29,2,3,22
984,1996,45,31,2,3,22
985,1996,45,33,2,3,22
986,1996,45,35,2,3,22
987,1996,45,37,2,3,22
988,1996,45,39,2,3,22
989,1996,45,41,2,3,22
990,1996,45,43,2,3,22
991,1996,45,45,4160,10503,117011
992,1996,45,47,2,3,22
993,1996,45,49,2,3,22
994,1996,45,51,2,3,22
995,1996,45,53,2,3,22
996,1996,45,55,2,3,22
997,1996,45,57,2,3,22
998,1996,45,59,2,3,22
999,1996,45,61,2,3,22
1000,1996,45,63,2,3,22
1001,1996,45,65,2,3,22
1002,1996,45,67,2,3,22
1003,1996,45,69,2,3,22
1004,1996,45,71,2,3,22
1005,1996,45,73,2,3,22
1006,1996,45,75,13,34,290
1007,1996,45,77,2,3,22
1008,1996,45,79,2,3,22
1009,1996,45,81,2,3,22
1010,1996,45,83,2,3,22
1011,1996,45,85,2,3,22
1012,1996,45,87,2,3,22
1013,1996,47,1,34,62,634
1014,1996,47,3,2,5,37
1015,1996,47,5,2,5,37
1016,1996,47,7,2,5,37
1017,1996,47,9,2,5,37
1018,1996,47,11,2,5,37
1019,1996,47,13,2,5,37
1020,1996,47,15,2,5,37
1021,1996,47,17,2,5,37
1022,1996,47,19,2,5,37
1023,1996,47,21,2,5,37
1024,1996,47,23,2,5,37
1025,1996,47,25,2,5,37
1026,1996,47,27,2,5,37
1027,1996,47,29,2,5,37
1028,1996,47,31,2,5,37
1029,1996,47,33,2,5,37
1030,1996,47,35,2,5,37
1031,1996,47,37,2,5,37
1032,1996,47,39,2,5,37
1033,1996,47,41,2,5,37
1034,1996,47,43,2,5,37
1035,1996,47,45,2,5,37
1036,1996,47,47,3846,9916,91379
1037,1996,47,49,2,5,37
1038,1996,47,51,2,5,37
1039,1996,47,53,47,110,999
1040,1996,47,55,2,5,37
1041,1996,47,57,2,5,37
1042,1996,47,59,2,5,37
1043,1996,47,61,2,5,37
1044,1996,47,63,2,5,37
1045,1996,47,65,2,5,37
1046,1996,47,67,2,5,37
1047,1996,47,69,2,5,37
1048,1996,47,71,2,5,37
1049,1996,47,73,2,5,37
1050,1996,47,75,2,5,37
1051,1996,47,77,2,5,37
1052,1996,47,79,2,5,37
1053,1996,47,81,2,5,37
1054,1996,47,83,84,199,1624
1055,1996,47,85,2,5,37
1056,1996,47,87,2,5,37
1057,1996,49,1,35,64,758
1058,1996,49,3,2,5,38
1059,1996,49,5,2,5,38
1060,1996,49,7,2,5,38
1061,1996,49,9,2,5,38
1062,1996,49,11,2,5,38
1063,1996,49,13,2,5,38
1064,1996,49,15,2,5,38
1065,1996,49,17,2,5,38
1066,1996,49,19,2,5,38
1067,1996,49,21,2,5,38
1068,1996,49,23,2,5,38
1069,1996,49,25,2,5,38
1070,1996,49,27,2,5,38
1071,1996,49,29,2,5,38
1072,1996,49,31,2,5,38
1073,1996,49,33,2,5,38
1074,1996,49,35,16,37,285
1075,1996,49,37,2,5,38
1076,1996,49,39,2,5,38
1077,1996,49,41,2,5,38
1078,1996,49,43,2,5,38
1079,1996,49,45,2,5,38
1080,1996,49,47,2,5,38
1081,1996,49,49,4455,10939,124821
1082,1996,49,51,2,5,38
1083,1996,49,53,2,5,38
1084,1996,49,55,2,5,38
1085,1996,49,57,15,29,294
1086,1996,49,59,2,5,38
1087,1996,49,61,15,37,308
1088,1996,49,63,2,5,38
1089,1996,49,65,2,5,38
1090,1996,49,67,2,5,38
1091,1996,49,69,58,92,1034
1092,1996,49,71,2,5,38
1093,1996,49,73,2,5,38
1094,1996,49,75,2,5,38
1095,1996,49,77,2,5,38
1096,1996,49,79,2,5,38
1097,1996,49,81,2,5,38
1098,1996,49,83,2,5,38
1099,1996,49,85,2,5,38
1100,1996,49,87,2,5,38
1101,1996,51,1,14,42,615
1102,1996,51,3,2,5,29
1103,1996,51,5,13,23,174
1104,1996,51,7,2,5,29
1105,1996,51,9,2,5,29
1106,1996,51,11,16,43,531
1107,1996,51,13,2,5,29
1108,1996,51,15,2,5,29
1109,1996,51,17,2,5,29
1110,1996,51,19,175,436,3139
1111,1996,51,21,2,5,29
1112,1996,51,23,2,5,29
1113,1996,51,25,2,5,29
1114,1996,51,27,2,5,29
1115,1996,51,29,2,5,29
1116,1996,51,31,2,5,29
1117,1996,51,33,2,5,29
1118,1996,51,35,2,5,29
1119,1996,51,37,2,5,29
1120,1996,51,39,2,5,29
1121,1996,51,41,2,5,29
1122,1996,51,43,13,28,365
1123,1996,51,45,2,5,29
1124,1996,51,47,2,5,29
1125,1996,51,49,2,5,29
1126,1996,51,51,4866,15326,146076
1127,1996,51,53,2,5,29
1128,1996,51,55,2,5,29
1129,1996,51,57,2,5,29
1130,1996,51,59,2,5,29
1131,1996,51,61,2,5,29
1132,1996,51,63,2,5,29
1133,1996,51,65,28,75,520
1134,1996,51,67,2,5,29
1135,1996,51,69,2,5,29
1136,1996,51,71,2,5,29
1137,1996,51,73,2,5,29
1138,1996,51,75,2,5,29
1139,1996,51,77,2,5,29
1140,1996,51,79,2,5,29
1141,1996,51,81,2,5,29
1142,1996,51,83,2,5,29
1143,1996,51,85,2,5,29
1144,1996,51,87,2,5,29
1145,1996,53,1,37,71,776
1146,1996,53,3,2,3,26
1147,1996,53,5,2,3,26
1148,1996,53,7,2,3,26
1149,1996,53,9,2,3,26
1150,1996,53,11,2,3,26
1151,1996,53,13,10,22,181
1152,1996,53,15,2,3,26
1153,1996,53,17,2,3,26
1154,1996,53,19,2,3,26
1155,1996,53,21,2,3,26
1156,1996,53,23,2,3,26
1157,1996,53,25,2,3,26
1158,1996,53,27,12,31,272
1159,1996,53,29,2,3,26
1160,1996,53,31,14,42,393
1161,1996,53,33,2,3,26
1162,1996,53,35,2,3,26
1163,1996,53,37,2,3,26
1164,1996,53,39,2,3,26
1165,1996,53,41,2,3,26
1166,1996,53,43,2,3,26
1167,1996,53,45,2,3,26
1168,1996,53,47,64,216,1137
1169,1996,53,49,2,3,26
1170,1996,53,51,2,3,26
1171,1996,53,53,4882,13059,137766
1172,1996,53,55,2,3,26
1173,1996,53,57,2,3,26
1174,1996,53,59,2,3,26
1175,1996,53,61,2,3,26
1176,1996,53,63,2,3,26
1177,1996,53,65,2,3,26
1178,1996,53,67,2,3,26
1179,1996,53,69,2,3,26
1180,1996,53,71,2,3,26
1181,1996,53,73,2,3,26
1182,1996,53,75,2,3,26
1183,1996,53,77,2,3,26
1184,1996,53,79,2,3,26
1185,1996,53,81,2,3,26
1186,1996,53,83,187,435,4065
1187,1996,53,85,2,3,26
1188,1996,53,87,2,3,26
1189,1996,55,1,62,110,1403
1190,1996,55,3,2,5,40
1191,1996,55,5,13,18,260
1192,1996,55,7,2,5,40
1193,1996,55,9,46,99,959
1194,1996,55,11,2,5,40
1195,1996,55,13,2,5,40
1196,1996,55,15,2,5,40
1197,1996,55,17,120,281,2910
1198,1996,55,19,2,5,40
1199,1996,55,21,18,35,155
1200,1996,55,23,2,5,40
1201,1996,55,25,2,5,40
1202,1996,55,27,11,19,197
1203,1996,55,29,2,5,40
1204,1996,55,31,2,5,40
1205,1996,55,33,2,5,40
1206,1996,55,35,2,5,40
1207,1996,55,37,2,5,40
1208,1996,55,39,2,5,40
1209,1996,55,41,2,5,40
1210,1996,55,43,2,5,40
1211,1996,55,45,2,5,40
1212,1996,55,47,2,5,40
1213,1996,55,49,2,5,40
1214,1996,55,51,2,5,40
1215,1996,55,53,2,5,40
1216,1996,55,55,29533,68730,1036896
1217,1996,55,57,71,131,1236
1218,1996,55,59,2,5,40
1219,1996,55,61,2,5,40
1220,1996,55,63,2,5,40
1221,1996,55,65,2,5,40
1222,1996,55,67,2,5,40
1223,1996,55,69,25,45,469
1224,1996,55,71,2,5,40
1225,1996,55,73,2,5,40
1226,1996,55,75,2,5,40
1227,1996,55,77,2,5,40
1228,1996,55,79,90,178,1966
1229,1996,55,81,2,5,40
1230,1996,55,83,2,5,40
1231,1996,55,85,2,5,40
1232,1996,55,87,2,5,40
1233,1996,57,1,109,176,1912
1234,1996,57,3,3,6,45
1235,1996,57,5,10,29,146
1236,1996,57,7,3,6,45
1237,1996,57,9,12,27,266
1238,1996,57,11,3,6,45
1239,1996,57,13,3,6,45
1240,1996,57,15,3,6,45
1241,1996,57,17,14,22,189
1242,1996,57,19,16,42,301
1243,1996,57,21,3,6,45
1244,1996,57,23,3,6,45
1245,1996,57,25,3,6,45
1246,1996,57,27,15,27,536
1247,1996,57,29,3,6,45
1248,1996,57,31,3,6,45
1249,1996,57,33,3,6,45
1250,1996,57,35,21,48,613
1251,1996,57,37,3,6,45
1252,1996,57,39,3,6,45
1253,1996,57,41,3,6,45
1254,1996,57,43,3,6,45
1255,1996,57,45,3,6,45
1256,1996,57,47,3,6,45
1257,1996,57,49,15,26,321
1258,1996,57,51,3,6,45
1259,1996,57,53,3,6,45
1260,1996,57,55,73,132,1938
1261,1996,57,57,10145,22690,345908
1262,1996,57,59,3,6,45
1263,1996,57,61,3,6,45
1264,1996,57,63,3,6,45
1265,1996,57,65,3,6,45
1266,1996,57,67,3,6,45
1267,1996,57,69,77,161,1953
1268,1996,57,71,3,6,45
1269,1996,57,73,3,6,45
1270,1996,57,75,3,6,45
1271,1996,57,77,3,6,45
1272,1996,57,79,3,6,45
1273,1996,57,81,3,6,45
1274,1996,57,83,12,21,167
1275,1996,57,85,3,6,45
1276,1996,57,87,3,6,45
1277,1996,59,1,14,25,211
1278,1996,59,3,2,3,26
1279,1996,59,5,2,3,26
1280,1996,59,7,2,3,26
1281,1996,59,9,2,3,26
1282,1996,59,11,2,3,26
1283,1996,59,13,2,3,26
1284,1996,59,15,2,3,26
1285,1996,59,17,2,3,26
1286,1996,59,19,12,31,137
1287,1996,59,21,2,3,26
1288,1996,59,23,2,3,26
1289,1996,59,25,2,3,26
1290,1996,59,27,2,3,26
1291,1996,59,29,2,3,26
1292,1996,59,31,2,3,26
1293,1996,59,33,2,3,26
1294,1996,59,35,2,3,26
1295,1996,59,37,2,3,26
1296,1996,59,39,2,3,26
1297,1996,59,41,2,3,26
1298,1996,59,43,2,3,26
1299,1996,59,45,2,3,26
1300,1996,59,47,2,3,26
1301,1996,59,49,2,3,26
1302,1996,59,51,2,3,26
1303,1996,59,53,2,3,26
1304,1996,59,55,2,3,26
1305,1996,59,57,2,3,26
1306,1996,59,59,2496,5952,67655
1307,1996,59,61,2,3,26
1308,1996,59,63,2,3,26
1309,1996,59,65,2,3,26
1310,1996,59,67,2,3,26
1311,1996,59,69,2,3,26
1312,1996,59,71,2,3,26
1313,1996,59,73,2,3,26
1314,1996,59,75,2,3,26
1315,1996,59,77,2,3,26
1316,1996,59,79,2,3,26
1317,1996,59,81,2,3,26
1318,1996,59,83,2,3,26
1319,1996,59,85,2,3,26
1320,1996,59,87,2,3,26
1321,1996,61,1,1,2,18
1322,1996,61,3,1,2,18
1323,1996,61,5,1,2,18
1324,1996,61,7,1,2,18
1325,1996,61,9,1,2,18
1326,1996,61,11,1,2,18
1327,1996,61,13,1,2,18
1328,1996,61,15,1,2,18
1329,1996,61,17,1,2,18
1330,1996,61,19,1,2,18
1331,1996,61,21,1,2,18
1332,1996,61,23,1,2,18
1333,1996,61,25,1,2,18
1334,1996,61,27,1,2,18
1335,1996,61,29,1,2,18
1336,1996,61,31,1,2,18
1337,1996,61,33,1,2,18
1338,1996,61,35,1,2,18
1339,1996,61,37,1,2,18
1340,1996,61,39,1,2,18
1341,1996,61,41,1,2,18
1342,1996,61,43,1,2,18
1343,1996,61,45,1,2,18
1344,1996,61,47,1,2,18
1345,1996,61,49,17,39,199
1346,1996,61,51,1,2,18
1347,1996,61,53,1,2,18
1348,1996,61,55,1,2,18
1349,1996,61,57,1,2,18
1350,1996,61,59,1,2,18
1351,1996,61,61,1233,3058,45065
1352,1996,61,63,1,2,18
1353,1996,61,65,1,2,18
1354,1996,61,67,1,2,18
1355,1996,61,69,36,70,777
1356,1996,61,71,1,2,18
1357,1996,61,73,1,2,18
1358,1996,61,75,1,2,18
1359,1996,61,77,1,2,18
1360,1996,61,79,1,2,18
1361,1996,61,81,1,2,18
1362,1996,61,83,1,2,18
1363,1996,61,85,1,2,18
1364,1996,61,87,1,2,18
1365,1996,63,1,1,3,24
1366,1996,63,3,1,3,24
1367,1996,63,5,1,3,24
1368,1996,63,7,1,3,24
1369,1996,63,9,1,3,24
1370,1996,63,11,1,3,24
1371,1996,63,13,1,3,24
1372,1996,63,15,1,3,24
1373,1996,63,17,1,3,24
1374,1996,63,19,1,3,24
1375,1996,63,21,1,3,24
1376,1996,63,23,1,3,24
1377,1996,63,25,1,3,24
1378,1996,63,27,1,3,24
1379,1996,63,29,1,3,24
1380,1996,63,31,1,3,24
1381,1996,63,33,1,3,24
1382,1996,63,35,1,3,24
1383,1996,63,37,1,3,24
1384,1996,63,39,1,3,24
1385,1996,63,41,1,3,24
1386,1996,63,43,1,3,24
1387,1996,63,45,1,3,24
1388,1996,63,47,14,36,275
1389,1996,63,49,1,3,24
1390,1996,63,51,1,3,24
1391,1996,63,53,1,3,24
1392,1996,63,55,1,3,24
1393,1996,63,57,1,3,24
1394,1996,63,59,1,3,24
1395,1996,63,61,1,3,24
1396,1996,63,63,1027,2720,23320
1397,1996,63,65,1,3,24
1398,1996,63,67,1,3,24
1399,1996,63,69,1,3,24
1400,1996,63,71,1,3,24
1401,1996,63,73,1,3,24
1402,1996,63,75,1,3,24
1403,1996,63,77,1,3,24
1404,1996,63,79,1,3,24
1405,1996,63,81,1,3,24
1406,1996,63,83,20,40,387
1407,1996,63,85,1,3,24
1408,1996,63,87,1,3,24
1409,1996,65,1,24,51,429
1410,1996,65,3,2,3,24
1411,1996,65,5,26,50,368
1412,1996,65,7,2,3,24
1413,1996,65,9,2,3,24
1414,1996,65,11,12,46,260
1415,1996,65,13,2,3,24
1416,1996,65,15,2,3,24
1417,1996,65,17,2,3,24
1418,1996,65,19,57,159,1169
1419,1996,65,21,2,3,24
1420,1996,65,23,2,3,24
1421,1996,65,25,2,3,24
1422,1996,65,27,2,3,24
1423,1996,65,29,2,3,24
1424,1996,65,31,2,3,24
1425,1996,65,33,2,3,24
1426,1996,65,35,2,3,24
1427,1996,65,37,2,3,24
1428,1996,65,39,2,3,24
1429,1996,65,41,2,3,24
1430,1996,65,43,50,165,1223
1431,1996,65,45,2,3,24
1432,1996,65,47,2,3,24
1433,1996,65,49,2,3,24
1434,1996,65,51,32,107,805
1435,1996,65,53,2,3,24
1436,1996,65,55,2,3,24
1437,1996,65,57,10,23,111
1438,1996,65,59,2,3,24
1439,1996,65,61,2,3,24
1440,1996,65,63,2,3,24
1441,1996,65,65,4302,14430,148072
1442,1996,65,67,2,3,24
1443,1996,65,69,2,3,24
1444,1996,65,71,2,3,24
1445,1996,65,73,2,3,24
1446,1996,65,75,2,3,24
1447,1996,65,77,2,3,24
1448,1996,65,79,2,3,24
1449,1996,65,81,2,3,24
1450,1996,65,83,2,3,24
1451,1996,65,85,2,3,24
1452,1996,65,87,2,3,24
1453,1996,67,1,43,84,1122
1454,1996,67,3,1,3,25
1455,1996,67,5,14,28,257
1456,1996,67,7,1,3,25
1457,1996,67,9,1,3,25
1458,1996,67,11,1,3,25
1459,1996,67,13,12,19,136
1460,1996,67,15,1,3,25
1461,1996,67,17,1,3,25
1462,1996,67,19,10,33,277
1463,1996,67,21,1,3,25
1464,1996,67,23,1,3,25
1465,1996,67,25,1,3,25
1466,1996,67,27,1,3,25
1467,1996,67,29,1,3,25
1468,1996,67,31,220,584,4887
1469,1996,67,33,1,3,25
1470,1996,67,35,1,3,25
1471,1996,67,37,1,3,25
1472,1996,67,39,1,3,25
1473,1996,67,41,1,3,25
1474,1996,67,43,1,3,25
1475,1996,67,45,1,3,25
1476,1996,67,47,1,3,25
1477,1996,67,49,1,3,25
1478,1996,67,51,1,3,25
1479,1996,67,53,17,58,365
1480,1996,67,55,1,3,25
1481,1996,67,57,1,3,25
1482,1996,67,59,1,3,25
1483,1996,67,61,1,3,25
1484,1996,67,63,1,3,25
1485,1996,67,65,1,3,25
1486,1996,67,67,5278,14966,146429
1487,1996,67,69,1,3,25
1488,1996,67,71,1,3,25
1489,1996,67,73,1,3,25
1490,1996,67,75,1,3,25
1491,1996,67,77,1,3,25
1492,1996,67,79,1,3,25
1493,1996,67,81,1,3,25
1494,1996,67,83,34,85,588
1495,1996,67,85,1,3,25
1496,1996,67,87,1,3,25
1497,1996,69,1,48,82,1329
1498,1996,69,3,2,3,30
1499,1996,69,5,12,18,293
1500,1996,69,7,2,3,30
1501,1996,69,9,2,3,30
1502,1996,69,11,2,3,30
1503,1996,69,13,2,3,30
1504,1996,69,15,2,3,30
1505,1996,69,17,12,28,307
1506,1996,69,19,2,3,30
1507,1996,69,21,2,3,30
1508,1996,69,23,2,3,30
1509,1996,69,25,2,3,30
1510,1996,69,27,12,35,247
1511,1996,69,29,2,3,30
1512,1996,69,31,2,3,30
1513,1996,69,33,2,3,30
1514,1996,69,35,38,71,945
1515,1996,69,37,2,3,30
1516,1996,69,39,2,3,30
1517,1996,69,41,2,3,30
1518,1996,69,43,2,3,30
1519,1996,69,45,2,3,30
1520,1996,69,47,2,3,30
1521,1996,69,49,29,65,692
1522,1996,69,51,2,3,30
1523,1996,69,53,2,3,30
1524,1996,69,55,32,74,958
1525,1996,69,57,82,175,1855
1526,1996,69,59,2,3,30
1527,1996,69,61,25,51,533
1528,1996,69,63,2,3,30
1529,1996,69,65,2,3,30
1530,1996,69,67,2,3,30
1531,1996,69,69,12070,27083,428699
1532,1996,69,71,2,3,30
1533,1996,69,73,2,3,30
1534,1996,69,75,2,3,30
1535,1996,69,77,2,3,30
1536,1996,69,79,2,3,30
1537,1996,69,81,2,3,30
1538,1996,69,83,2,3,30
1539,1996,69,85,2,3,30
1540,1996,69,87,2,3,30
1541,1996,71,1,1,2,13
1542,1996,71,3,1,2,13
1543,1996,71,5,1,2,13
1544,1996,71,7,1,2,13
1545,1996,71,9,1,2,13
1546,1996,71,11,1,2,13
1547,1996,71,13,1,2,13
1548,1996,71,15,1,2,13
1549,1996,71,17,1,2,13
1550,1996,71,19,1,2,13
1551,1996,71,21,1,2,13
1552,1996,71,23,1,2,13
1553,1996,71,25,1,2,13
1554,1996,71,27,1,2,13
1555,1996,71,29,1,2,13
1556,1996,71,31,1,2,13
1557,1996,71,33,1,2,13
1558,1996,71,35,1,2,13
1559,1996,71,37,1,2,13
1560,1996,71,39,1,2,13
1561,1996,71,41,1,2,13
1562,1996,71,43,1,2,13
1563,1996,71,45,1,2,13
1564,1996,71,47,1,2,13
1565,1996,71,49,1,2,13
1566,1996,71,51,1,2,13
1567,1996,71,53,1,2,13
1568,1996,71,55,1,2,13
1569,1996,71,57,1,2,13
1570,1996,71,59,1,2,13
1571,1996,71,61,1,2,13
1572,1996,71,63,1,2,13
1573,1996,71,65,1,2,13
1574,1996,71,67,1,2,13
1575,1996,71,69,1,2,13
1576,1996,71,71,1035,3028,30606
1577,1996,71,73,1,2,13
1578,1996,71,75,1,2,13
1579,1996,71,77,1,2,13
1580,1996,71,79,1,2,13
1581,1996,71,81,1,2,13
1582,1996,71,83,1,2,13
1583,1996,71,85,1,2,13
1584,1996,71,87,1,2,13
1585,1996,73,1,46,89,1056
1586,1996,73,3,2,3,2
1587,1996,73,5,2,3,2
1588,1996,73,7,2,3,2
1589,1996,73,9,2,3,2
1590,1996,73,11,2,3,2
1591,1996,73,13,2,3,2
1592,1996,73,15,2,3,2
1593,1996,73,17,2,3,2
1594,1996,73,19,2,3,2
1595,1996,73,21,2,3,2
1596,1996,73,23,2,3,2
1597,1996,73,25,2,3,2
1598,1996,73,27,151,374,3013
1599,1996,73,29,2,3,2
1600,1996,73,31,2,3,2
1601,1996,73,33,2,3,2
1602,1996,73,35,2,3,2
1603,1996,73,37,2,3,2
1604,1996,73,39,16,48,325
1605,1996,73,41,2,3,2
1606,1996,73,43,2,3,2
1607,1996,73,45,2,3,2
1608,1996,73,47,2,3,2
1609,1996,73,49,2,3,2
1610,1996,73,51,2,3,2
1611,1996,73,53,2,3,2
1612,1996,73,55,2,3,2
1613,1996,73,57,2,3,2
1614,1996,73,59,2,3,2
1615,1996,73,61,2,3,2
1616,1996,73,63,2,3,2
1617,1996,73,65,2,3,2
1618,1996,73,67,2,3,2
1619,1996,73,69,2,3,2
1620,1996,73,71,2,3,2
1621,1996,73,73,2420,6517,55782
1622,1996,73,75,2,3,2
1623,1996,73,77,2,3,2
1624,1996,73,79,2,3,2
1625,1996,73,81,2,3,2
1626,1996,73,83,2,3,2
1627,1996,73,85,2,3,2
1628,1996,73,87,2,3,2
1629,1996,75,1,69,123,1971
1630,1996,75,3,2,3,22
1631,1996,75,5,2,3,22
1632,1996,75,7,2,3,22
1633,1996,75,9,2,3,22
1634,1996,75,11,2,3,22
1635,1996,75,13,2,3,22
1636,1996,75,15,2,3,22
1637,1996,75,17,2,3,22
1638,1996,75,19,2,3,22
1639,1996,75,21,2,3,22
1640,1996,75,23,2,3,22
1641,1996,75,25,2,3,22
1642,1996,75,27,44,113,1042
1643,1996,75,29,2,3,22
1644,1996,75,31,2,3,22
1645,1996,75,33,2,3,22
1646,1996,75,35,2,3,22
1647,1996,75,37,2,3,22
1648,1996,75,39,2,3,22
1649,1996,75,41,2,3,22
1650,1996,75,43,2,3,22
1651,1996,75,45,20,40,386
1652,1996,75,47,2,3,22
1653,1996,75,49,2,3,22
1654,1996,75,51,2,3,22
1655,1996,75,53,2,3,22
1656,1996,75,55,2,3,22
1657,1996,75,57,2,3,22
1658,1996,75,59,2,3,22
1659,1996,75,61,2,3,22
1660,1996,75,63,2,3,22
1661,1996,75,65,2,3,22
1662,1996,75,67,2,3,22
1663,1996,75,69,2,3,22
1664,1996,75,71,2,3,22
1665,1996,75,73,2,3,22
1666,1996,75,75,5380,13805,151177
1667,1996,75,77,2,3,22
1668,1996,75,79,2,3,22
1669,1996,75,81,2,3,22
1670,1996,75,83,2,3,22
1671,1996,75,85,2,3,22
1672,1996,75,87,45,119,858
1673,1996,77,1,1,3,19
1674,1996,77,3,1,3,19
1675,1996,77,5,39,79,689
1676,1996,77,7,1,3,19
1677,1996,77,9,1,3,19
1678,1996,77,11,17,53,307
1679,1996,77,13,1,3,19
1680,1996,77,15,1,3,19
1681,1996,77,17,1,3,19
1682,1996,77,19,1,3,19
1683,1996,77,21,1,3,19
1684,1996,77,23,1,3,19
1685,1996,77,25,1,3,19
1686,1996,77,27,1,3,19
1687,1996,77,29,1,3,19
1688,1996,77,31,1,3,19
1689,1996,77,33,1,3,19
1690,1996,77,35,1,3,19
1691,1996,77,37,1,3,19
1692,1996,77,39,1,3,19
1693,1996,77,41,1,3,19
1694,1996,77,43,1,3,19
1695,1996,77,45,1,3,19
1696,1996,77,47,1,3,19
1697,1996,77,49,1,3,19
1698,1996,77,51,1,3,19
1699,1996,77,53,1,3,19
1700,1996,77,55,1,3,19
1701,1996,77,57,1,3,19
1702,1996,77,59,1,3,19
1703,1996,77,61,1,3,19
1704,1996,77,63,1,3,19
1705,1996,77,65,1,3,19
1706,1996,77,67,1,3,19
1707,1996,77,69,1,3,19
1708,1996,77,71,1,3,19
1709,1996,77,73,1,3,19
1710,1996,77,75,1,3,19
1711,1996,77,77,2023,5753,62515
1712,1996,77,79,1,3,19
1713,1996,77,81,1,3,19
1714,1996,77,83,1,3,19
1715,1996,77,85,1,3,19
1716,1996,77,87,1,3,19
1717,1996,79,1,13,21,200
1718,1996,79,3,1,3,17
1719,1996,79,5,1,3,17
1720,1996,79,7,1,3,17
1721,1996,79,9,1,3,17
1722,1996,79,11,1,3,17
1723,1996,79,13,1,3,17
1724,1996,79,15,1,3,17
1725,1996,79,17,1,3,17
1726,1996,79,19,1,3,17
1727,1996,79,21,1,3,17
1728,1996,79,23,1,3,17
1729,1996,79,25,1,3,17
1730,1996,79,27,1,3,17
1731,1996,79,29,1,3,17
1732,1996,79,31,1,3,17
1733,1996,79,33,1,3,17
1734,1996,79,35,1,3,17
1735,1996,79,37,1,3,17
1736,1996,79,39,1,3,17
1737,1996,79,41,1,3,17
1738,1996,79,43,1,3,17
1739,1996,79,45,1,3,17
1740,1996,79,47,1,3,17
1741,1996,79,49,1,3,17
1742,1996,79,51,1,3,17
1743,1996,79,53,1,3,17
1744,1996,79,55,98,198,2482
1745,1996,79,57,15,35,273
1746,1996,79,59,1,3,17
1747,1996,79,61,1,3,17
1748,1996,79,63,1,3,17
1749,1996,79,65,1,3,17
1750,1996,79,67,1,3,17
1751,1996,79,69,12,15,280
1752,1996,79,71,1,3,17
1753,1996,79,73,1,3,17
1754,1996,79,75,1,3,17
1755,1996,79,77,1,3,17
1756,1996,79,79,4164,9336,108578
1757,1996,79,81,1,3,17
1758,1996,79,83,1,3,17
1759,1996,79,85,1,3,17
1760,1996,79,87,1,3,17
1761,1996,81,1,1,2,18
1762,1996,81,3,1,2,18
1763,1996,81,5,1,2,18
1764,1996,81,7,1,2,18
1765,1996,81,9,1,2,18
1766,1996,81,11,1,2,18
1767,1996,81,13,1,2,18
1768,1996,81,15,1,2,18
1769,1996,81,17,1,2,18
1770,1996,81,19,16,31,377
1771,1996,81,21,1,2,18
1772,1996,81,23,1,2,18
1773,1996,81,25,1,2,18
1774,1996,81,27,1,2,18
1775,1996,81,29,1,2,18
1776,1996,81,31,1,2,18
1777,1996,81,33,1,2,18
1778,1996,81,35,1,2,18
1779,1996,81,37,1,2,18
1780,1996,81,39,1,2,18
1781,1996,81,41,1,2,18
1782,1996,81,43,1,2,18
1783,1996,81,45,1,2,18
1784,1996,81,47,1,2,18
1785,1996,81,49,1,2,18
1786,1996,81,51,1,2,18
1787,1996,81,53,1,2,18
1788,1996,81,55,1,2,18
