id,dest_year,dest_countyfips,origin_statefips,origin_countyfips,origin_state,origin_county,returns,exempt,agi
21628,2018,1,53,73,WA,Whatcom County,33,58,2456
21629,2018,1,16,11,ID,Bingham County,32,67,1744
21630,2018,1,6,83,CA,Santa Barbara County,30,55,1874
21631,2018,1,6,87,CA,Santa Cruz County,30,56,2230
21632,2018,1,27,53,MN,Hennepin County,30,50,2101
21633,2018,1,30,111,MT,Yellowstone County,30,63,2461
21634,2018,1,49,53,UT,Washington County,30,78,2372
21635,2018,1,16,49,ID,Idaho County,29,46,1198
21636,2018,1,41,61,OR,Union County,29,49,1067
21637,2018,1,49,57,UT,Weber County,29,50,1124
21638,2018,1,6,53,CA,Monterey County,28,59,2191
21639,2018,1,8,69,CO,Larimer County,28,63,2524
21640,2018,1,41,3,OR,Benton County,28,50,2062
21641,2018,1,16,67,ID,Minidoka County,27,50,1601
21642,2018,1,48,439,TX,Tarrant County,27,65,2784
21643,2018,1,53,77,WA,Yakima County,26,52,1327
21644,2018,1,30,29,MT,Flathead County,25,55,2183
21645,2018,1,53,75,WA,Whitman County,25,41,1255
21646,2018,1,6,41,CA,Marin County,24,44,2419
21647,2018,1,8,35,CO,Douglas County,24,60,3326
21648,2018,1,30,49,MT,Lewis and Clark County,24,41,1020
21649,2018,1,53,29,WA,Island County,24,62,1541
21650,2018,1,2,90,AK,Fairbanks North Star Borough,23,54,1920
21651,2018,1,16,17,ID,Bonner County,23,36,895
21652,2018,1,4,25,AZ,Yavapai County,22,37,1263
21653,2018,1,6,23,CA,Humboldt County,21,62,3885
21654,2018,1,6,55,CA,Napa County,21,48,1799
21655,2018,1,6,107,CA,Tulare County,21,52,1284
21656,2018,1,8,13,CO,Boulder County,21,31,1620
21657,2018,1,24,3,MD,Anne Arundel County,21,45,1729
21658,2018,1,36,47,NY,Kings County,21,26,1742
21659,2018,1,4,21,AZ,Pinal County,20,53,1315
21660,2018,1,29,189,MO,St. Louis County,20,35,1821
21661,2018,1,41,59,OR,Umatilla County,20,37,947
21662,2018,1,58,0,SS,Other flows - Same State,157,313,7579
21663,2018,1,59,0,DS,Other flows - Different State,3792,7512,273103
21664,2018,1,59,1,DS,Other flows - Northeast,464,812,44681
21665,2018,1,59,3,DS,Other flows - Midwest,977,1965,71673
21666,2018,1,59,5,DS,Other flows - South,1340,2796,95885
21667,2018,1,59,7,DS,Other flows - West,1011,1939,60864
21668,2018,1,57,9,FR,Foreign - Other flows,0,0,0
21669,2018,3,96,0,ID,Adams County Total Migration-US and Foreign,194,388,10723
21670,2018,3,97,0,ID,Adams County Total Migration-US,194,388,10723
21671,2018,3,97,1,ID,Adams County Total Migration-Same State,129,250,7216
21672,2018,3,97,3,ID,Adams County Total Migration-Different State,65,138,3508
21673,2018,3,98,0,ID,Adams County Total Migration-Foreign,0,0,0
21674,2018,3,16,3,ID,Adams County Non-migrants,1405,2849,69954
21675,2018,3,16,1,ID,Ada County,36,62,3148
21676,2018,3,16,85,ID,Valley County,21,41,923
21677,2018,3,58,0,SS,Other flows - Same State,72,147,3145
21678,2018,3,59,0,DS,Other flows - Different State,65,138,3508
21679,2018,3,59,1,DS,Other flows - Northeast,0,0,0
21680,2018,3,59,3,DS,Other flows - Midwest,0,0,0
21681,2018,3,59,5,DS,Other flows - South,0,0,0
21682,2018,3,59,7,DS,Other flows - West,65,138,3508
21683,2018,3,57,9,FR,Foreign - Other flows,0,0,0
21684,2018,5,96,0,ID,Bannock County Total Migration-US and Foreign,2029,4355,90515
21685,2018,5,97,0,ID,Bannock County Total Migration-US,2029,4355,90515
21686,2018,5,97,1,ID,Bannock County Total Migration-Same State,870,1831,32499
21687,2018,5,97,3,ID,Bannock County Total Migration-Different State,1159,2524,58016
21688,2018,5,98,0,ID,Bannock County Total Migration-Foreign,0,0,0
21689,2018,5,16,5,ID,Bannock County Non-migrants,27100,61884,1618652
21690,2018,5,16,11,ID,Bingham County,205,432,7016
21691,2018,5,16,19,ID,Bonneville County,150,329,6212
21692,2018,5,49,35,UT,Salt Lake County,100,231,5056
21693,2018,5,16,1,ID,Ada County,98,174,4134
21694,2018,5,16,77,ID,Power County,61,122,2392
21695,2018,5,16,27,ID,Canyon County,50,101,1526
21696,2018,5,16,83,ID,Twin Falls County,48,97,1571
21697,2018,5,16,65,ID,Madison County,40,94,1030
21698,2018,5,49,11,UT,Davis County,40,96,2750
21699,2018,5,49,49,UT,Utah County,40,96,1619
21700,2018,5,49,5,UT,Cache County,35,73,1059
21701,2018,5,4,13,AZ,Maricopa County,31,67,1211
21702,2018,5,16,41,ID,Franklin County,23,50,711
21703,2018,5,6,73,CA,San Diego County,21,49,1066
21704,2018,5,49,57,UT,Weber County,21,50,860
21705,2018,5,16,29,ID,Caribou County,20,47,788
21706,2018,5,58,0,SS,Other flows - Same State,175,385,7119
21707,2018,5,59,0,DS,Other flows - Different State,871,1862,44395
21708,2018,5,59,1,DS,Other flows - Northeast,33,68,1903
21709,2018,5,59,3,DS,Other flows - Midwest,125,265,5728
21710,2018,5,59,5,DS,Other flows - South,169,366,9326
21711,2018,5,59,7,DS,Other flows - West,544,1163,27438
21712,2018,5,57,9,FR,Foreign - Other flows,0,0,0
21713,2018,7,96,0,ID,Bear Lake County Total Migration-US and Foreign,134,284,6926
21714,2018,7,97,0,ID,Bear Lake County Total Migration-US,134,284,6926
21715,2018,7,97,1,ID,Bear Lake County Total Migration-Same State,51,110,2279
21716,2018,7,97,3,ID,Bear Lake County Total Migration-Different State,83,174,4647
21717,2018,7,98,0,ID,Bear Lake County Total Migration-Foreign,0,0,0
21718,2018,7,16,7,ID,Bear Lake County Non-migrants,2011,4937,107171
21719,2018,7,58,0,SS,Other flows - Same State,51,110,2279
21720,2018,7,59,0,DS,Other flows - Different State,83,174,4647
21721,2018,7,59,1,DS,Other flows - Northeast,0,0,0
21722,2018,7,59,3,DS,Other flows - Midwest,0,0,0
21723,2018,7,59,5,DS,Other flows - South,0,0,0
21724,2018,7,59,7,DS,Other flows - West,83,174,4647
21725,2018,7,57,9,FR,Foreign - Other flows,0,0,0
21726,2018,9,96,0,ID,Benewah County Total Migration-US and Foreign,251,534,13632
21727,2018,9,97,0,ID,Benewah County Total Migration-US,251,534,13632
21728,2018,9,97,1,ID,Benewah County Total Migration-Same State,115,236,4827
21729,2018,9,97,3,ID,Benewah County Total Migration-Different State,136,298,8806
21730,2018,9,98,0,ID,Benewah County Total Migration-Foreign,0,0,0
21731,2018,9,16,9,ID,Benewah County Non-migrants,3109,6817,148009
21732,2018,9,16,55,ID,Kootenai County,59,122,2586
21733,2018,9,53,63,WA,Spokane County,22,53,826
21734,2018,9,58,0,SS,Other flows - Same State,56,114,2241
21735,2018,9,59,0,DS,Other flows - Different State,114,245,7980
21736,2018,9,59,1,DS,Other flows - Northeast,0,0,0
21737,2018,9,59,3,DS,Other flows - Midwest,0,0,0
21738,2018,9,59,5,DS,Other flows - South,22,49,915
21739,2018,9,59,7,DS,Other flows - West,92,196,7065
21740,2018,9,57,9,FR,Foreign - Other flows,0,0,0
21741,2018,11,96,0,ID,Bingham County Total Migration-US and Foreign,1097,2694,50485
21742,2018,11,97,0,ID,Bingham County Total Migration-US,1097,2694,50485
21743,2018,11,97,1,ID,Bingham County Total Migration-Same State,690,1713,28720
21744,2018,11,97,3,ID,Bingham County Total Migration-Different State,407,981,21766
21745,2018,11,98,0,ID,Bingham County Total Migration-Foreign,0,0,0
21746,2018,11,16,11,ID,Bingham County Non-migrants,14284,37398,785072
21747,2018,11,16,19,ID,Bonneville County,309,742,13768
21748,2018,11,16,5,ID,Bannock County,156,385,5902
21749,2018,11,16,65,ID,Madison County,37,93,920
21750,2018,11,16,51,ID,Jefferson County,35,99,1541
21751,2018,11,49,35,UT,Salt Lake County,28,74,961
21752,2018,11,16,1,ID,Ada County,27,53,951
21753,2018,11,16,77,ID,Power County,23,66,925
21754,2018,11,58,0,SS,Other flows - Same State,103,275,4712
21755,2018,11,59,0,DS,Other flows - Different State,379,907,20805
21756,2018,11,59,1,DS,Other flows - Northeast,0,0,0
21757,2018,11,59,3,DS,Other flows - Midwest,23,43,956
21758,2018,11,59,5,DS,Other flows - South,49,117,1974
21759,2018,11,59,7,DS,Other flows - West,307,747,17875
21760,2018,11,57,9,FR,Foreign - Other flows,0,0,0
21761,2018,13,96,0,ID,Blaine County Total Migration-US and Foreign,743,1310,107966
21762,2018,13,97,0,ID,Blaine County Total Migration-US,743,1310,107966
21763,2018,13,97,1,ID,Blaine County Total Migration-Same State,183,331,14371
21764,2018,13,97,3,ID,Blaine County Total Migration-Different State,560,979,93595
21765,2018,13,98,0,ID,Blaine County Total Migration-Foreign,0,0,0
21766,2018,13,16,13,ID,Blaine County Non-migrants,9545,19555,1094504
21767,2018,13,16,1,ID,Ada County,75,110,7785
21768,2018,13,53,33,WA,King County,41,97,7765
21769,2018,13,6,37,CA,Los Angeles County,28,55,1502
21770,2018,13,16,83,ID,Twin Falls County,25,51,1649
21771,2018,13,58,0,SS,Other flows - Same State,83,170,4937
21772,2018,13,59,0,DS,Other flows - Different State,491,829,81241
21773,2018,13,59,1,DS,Other flows - Northeast,38,59,4609
21774,2018,13,59,3,DS,Other flows - Midwest,45,63,3997
21775,2018,13,59,5,DS,Other flows - South,75,138,9394
21776,2018,13,59,7,DS,Other flows - West,333,569,63241
21777,2018,13,57,9,FR,Foreign - Other flows,0,0,0
21778,2018,15,96,0,ID,Boise County Total Migration-US and Foreign,391,773,31172
21779,2018,15,97,0,ID,Boise County Total Migration-US,391,773,31172
21780,2018,15,97,1,ID,Boise County Total Migration-Same State,233,470,16632
21781,2018,15,97,3,ID,Boise County Total Migration-Different State,158,303,14539
21782,2018,15,98,0,ID,Boise County Total Migration-Foreign,0,0,0
21783,2018,15,16,15,ID,Boise County Non-migrants,2482,5129,160757
21784,2018,15,16,1,ID,Ada County,159,319,12850
21785,2018,15,16,27,ID,Canyon County,44,102,2428
21786,2018,15,58,0,SS,Other flows - Same State,30,49,1354
21787,2018,15,59,0,DS,Other flows - Different State,158,303,14539
21788,2018,15,59,1,DS,Other flows - Northeast,0,0,0
21789,2018,15,59,3,DS,Other flows - Midwest,0,0,0
21790,2018,15,59,5,DS,Other flows - South,32,59,3673
21791,2018,15,59,7,DS,Other flows - West,126,244,10867
21792,2018,15,57,9,FR,Foreign - Other flows,0,0,0
21793,2018,17,96,0,ID,Bonner County Total Migration-US and Foreign,1642,3344,112893
21794,2018,17,97,0,ID,Bonner County Total Migration-US,1642,3344,112893
21795,2018,17,97,1,ID,Bonner County Total Migration-Same State,458,988,21270
21796,2018,17,97,3,ID,Bonner County Total Migration-Different State,1184,2356,91623
21797,2018,17,98,0,ID,Bonner County Total Migration-Foreign,0,0,0
21798,2018,17,16,17,ID,Bonner County Non-migrants,15824,32848,996399
21799,2018,17,16,55,ID,Kootenai County,303,668,14960
21800,2018,17,53,63,WA,Spokane County,134,241,5640
21801,2018,17,53,51,WA,Pend Oreille County,56,113,2320
21802,2018,17,16,21,ID,Boundary County,50,111,1848
21803,2018,17,53,33,WA,King County,40,63,2611
21804,2018,17,6,73,CA,San Diego County,34,71,4368
21805,2018,17,53,53,WA,Pierce County,30,64,1707
21806,2018,17,16,1,ID,Ada County,25,37,1415
21807,2018,17,53,61,WA,Snohomish County,23,41,3689
21808,2018,17,6,65,CA,Riverside County,22,46,1633
21809,2018,17,16,57,ID,Latah County,20,30,875
21810,2018,17,58,0,SS,Other flows - Same State,60,142,2172
21811,2018,17,59,0,DS,Other flows - Different State,845,1717,69655
21812,2018,17,59,1,DS,Other flows - Northeast,23,40,1436
21813,2018,17,59,3,DS,Other flows - Midwest,63,128,3354
21814,2018,17,59,5,DS,Other flows - South,108,239,10495
21815,2018,17,59,7,DS,Other flows - West,651,1310,54370
21816,2018,17,57,9,FR,Foreign - Other flows,0,0,0
21817,2018,19,96,0,ID,Bonneville County Total Migration-US and Foreign,3263,7566,172875
21818,2018,19,97,0,ID,Bonneville County Total Migration-US,3263,7566,172875
21819,2018,19,97,1,ID,Bonneville County Total Migration-Same State,1447,3344,64355
21820,2018,19,97,3,ID,Bonneville County Total Migration-Different State,1816,4222,108519
21821,2018,19,98,0,ID,Bonneville County Total Migration-Foreign,0,0,0
21822,2018,19,16,19,ID,Bonneville County Non-migrants,37389,93796,2960254
21823,2018,19,16,51,ID,Jefferson County,353,818,19194
21824,2018,19,16,11,ID,Bingham County,273,607,10263
21825,2018,19,16,65,ID,Madison County,238,598,8920
21826,2018,19,16,5,ID,Bannock County,172,335,6927
21827,2018,19,16,1,ID,Ada County,119,263,6069
21828,2018,19,49,35,UT,Salt Lake County,93,195,4875
21829,2018,19,49,49,UT,Utah County,84,242,4258
21830,2018,19,16,43,ID,Fremont County,52,140,1909
21831,2018,19,4,13,AZ,Maricopa County,49,122,2869
21832,2018,19,32,3,NV,Clark County,47,110,2562
21833,2018,19,16,27,ID,Canyon County,45,118,1930
21834,2018,19,49,5,UT,Cache County,45,103,1799
21835,2018,19,49,11,UT,Davis County,42,93,2341
21836,2018,19,16,83,ID,Twin Falls County,31,78,1431
21837,2018,19,6,37,CA,Los Angeles County,28,60,1394
21838,2018,19,49,57,UT,Weber County,27,56,1171
21839,2018,19,49,53,UT,Washington County,26,64,947
21840,2018,19,53,33,WA,King County,26,70,2220
21841,2018,19,56,39,WY,Teton County,24,55,1098
21842,2018,19,16,81,ID,Teton County,23,54,1471
21843,2018,19,6,67,CA,Sacramento County,21,50,1400
21844,2018,19,6,73,CA,San Diego County,20,36,669
21845,2018,19,58,0,SS,Other flows - Same State,141,333,6242
21846,2018,19,59,0,DS,Other flows - Different State,1284,2967,82748
21847,2018,19,59,1,DS,Other flows - Northeast,66,163,5499
21848,2018,19,59,3,DS,Other flows - Midwest,158,343,8190
21849,2018,19,59,5,DS,Other flows - South,278,640,19104
21850,2018,19,59,7,DS,Other flows - West,782,1821,49957
21851,2018,19,57,9,FR,Foreign - Other flows,0,0,0
21852,2018,21,96,0,ID,Boundary County Total Migration-US and Foreign,357,807,21278
21853,2018,21,97,0,ID,Boundary County Total Migration-US,357,807,21278
21854,2018,21,97,1,ID,Boundary County Total Migration-Same State,101,230,5788
21855,2018,21,97,3,ID,Boundary County Total Migration-Different State,256,577,15490
21856,2018,21,98,0,ID,Boundary County Total Migration-Foreign,0,0,0
21857,2018,21,16,21,ID,Boundary County Non-migrants,4040,9392,204896
21858,2018,21,16,17,ID,Bonner County,38,91,2285
21859,2018,21,16,55,ID,Kootenai County,36,83,1912
21860,2018,21,58,0,SS,Other flows - Same State,27,56,1591
21861,2018,21,59,0,DS,Other flows - Different State,256,577,15490
21862,2018,21,59,1,DS,Other flows - Northeast,0,0,0
21863,2018,21,59,3,DS,Other flows - Midwest,32,76,1826
21864,2018,21,59,5,DS,Other flows - South,31,81,2332
21865,2018,21,59,7,DS,Other flows - West,193,420,11332
21866,2018,21,57,9,FR,Foreign - Other flows,0,0,0
21867,2018,23,96,0,ID,Butte County Total Migration-US and Foreign,71,157,3386
21868,2018,23,97,0,ID,Butte County Total Migration-US,71,157,3386
21869,2018,23,97,1,ID,Butte County Total Migration-Same State,44,94,1886
21870,2018,23,97,3,ID,Butte County Total Migration-Different State,27,63,1500
21871,2018,23,16,23,ID,Butte County Non-migrants,778,1908,39618
21872,2018,23,58,0,SS,Other flows - Same State,44,94,1886
21873,2018,23,59,0,DS,Other flows - Different State,27,63,1500
21874,2018,23,59,1,DS,Other flows - Northeast,0,0,0
21875,2018,23,59,5,DS,Other flows - South,0,0,0
21876,2018,23,59,7,DS,Other flows - West,27,63,1500
21877,2018,25,96,0,ID,Camas County Total Migration-US and Foreign,31,70,1773
21878,2018,25,97,0,ID,Camas County Total Migration-US,31,70,1773
21879,2018,25,97,1,ID,Camas County Total Migration-Same State,31,70,1773
21880,2018,25,97,3,ID,Camas County Total Migration-Different State,0,0,0
21881,2018,25,98,0,ID,Camas County Total Migration-Foreign,0,0,0
21882,2018,25,16,25,ID,Camas County Non-migrants,356,824,20479
21883,2018,25,58,0,SS,Other flows - Same State,31,70,1773
21884,2018,25,59,0,DS,Other flows - Different State,0,0,0
21885,2018,25,59,3,DS,Other flows - Midwest,0,0,0
21886,2018,25,59,5,DS,Other flows - South,0,0,0
21887,2018,25,59,7,DS,Other flows - West,0,0,0
21888,2018,25,57,9,FR,Foreign - Other flows,0,0,0
21889,2018,27,96,0,ID,Canyon County Total Migration-US and Foreign,7635,16261,368984
21890,2018,27,97,0,ID,Canyon County Total Migration-US,7529,16025,362476
21891,2018,27,97,1,ID,Canyon County Total Migration-Same State,4123,8524,172475
21892,2018,27,97,3,ID,Canyon County Total Migration-Different State,3406,7501,190001
21893,2018,27,98,0,ID,Canyon County Total Migration-Foreign,106,236,6508
21894,2018,27,16,27,ID,Canyon County Non-migrants,66550,163200,3591204
21895,2018,27,16,1,ID,Ada County,3033,6229,131889
21896,2018,27,16,73,ID,Owyhee County,214,495,8173
21897,2018,27,16,75,ID,Payette County,137,286,5295
21898,2018,27,6,37,CA,Los Angeles County,106,250,6492
21899,2018,27,6,73,CA,San Diego County,103,210,6273
21900,2018,27,16,45,ID,Gem County,101,253,3963
21901,2018,27,6,65,CA,Riverside County,98,220,5512
21902,2018,27,41,45,OR,Malheur County,87,178,2934
21903,2018,27,16,83,ID,Twin Falls County,81,150,3062
21904,2018,27,6,67,CA,Sacramento County,75,180,3790
21905,2018,27,49,35,UT,Salt Lake County,68,166,2728
21906,2018,27,4,13,AZ,Maricopa County,62,134,3398
21907,2018,27,6,71,CA,San Bernardino County,62,139,4016
21908,2018,27,16,39,ID,Elmore County,61,120,1572
21909,2018,27,32,3,NV,Clark County,58,137,2564
21910,2018,27,53,33,WA,King County,58,116,3673
21911,2018,27,16,5,ID,Bannock County,54,106,2366
21912,2018,27,53,53,WA,Pierce County,51,129,3002
21913,2018,27,6,59,CA,Orange County,48,103,3736
21914,2018,27,6,85,CA,Santa Clara County,48,110,3946
21915,2018,27,6,99,CA,Stanislaus County,48,119,4474
21916,2018,27,53,61,WA,Snohomish County,48,112,4016
21917,2018,27,41,51,OR,Multnomah County,47,97,2620
21918,2018,27,41,67,OR,Washington County,45,106,3191
21919,2018,27,53,11,WA,Clark County,40,97,2365
21920,2018,27,6,97,CA,Sonoma County,39,88,2540
21921,2018,27,16,55,ID,Kootenai County,39,81,1401
21922,2018,27,6,13,CA,Contra Costa County,38,86,2816
21923,2018,27,16,19,ID,Bonneville County,38,93,1568
21924,2018,27,16,87,ID,Washington County,36,64,1163
21925,2018,27,49,49,UT,Utah County,36,96,1833
21926,2018,27,16,15,ID,Boise County,35,76,1882
21927,2018,27,6,1,CA,Alameda County,32,67,3534
21928,2018,27,6,61,CA,Placer County,32,62,2224
21929,2018,27,41,5,OR,Clackamas County,31,79,1759
21930,2018,27,16,85,ID,Valley County,29,53,973
21931,2018,27,49,11,UT,Davis County,28,62,1538
21932,2018,27,6,7,CA,Butte County,27,57,1648
21933,2018,27,6,77,CA,San Joaquin County,26,54,1343
21934,2018,27,16,57,ID,Latah County,26,39,925
21935,2018,27,16,65,ID,Madison County,26,54,535
21936,2018,27,41,17,OR,Deschutes County,26,47,1274
21937,2018,27,53,63,WA,Spokane County,26,45,881
21938,2018,27,41,47,OR,Marion County,25,54,1512
21939,2018,27,6,89,CA,Shasta County,23,53,1429
21940,2018,27,32,7,NV,Elko County,23,53,2561
21941,2018,27,6,29,CA,Kern County,22,48,1814
21942,2018,27,16,11,ID,Bingham County,22,42,921
21943,2018,27,16,69,ID,Nez Perce County,22,48,792
21944,2018,27,41,39,OR,Lane County,22,43,761
21945,2018,27,32,31,NV,Washoe County,21,51,1075
21946,2018,27,6,19,CA,Fresno County,20,49,1471
21947,2018,27,6,107,CA,Tulare County,20,56,1133
21948,2018,27,58,0,SS,Other flows - Same State,169,335,5993
21949,2018,27,59,0,DS,Other flows - Different State,1737,3748,88123
21950,2018,27,59,1,DS,Other flows - Northeast,73,151,4033
21951,2018,27,59,3,DS,Other flows - Midwest,247,490,12922
21952,2018,27,59,5,DS,Other flows - South,388,868,17813
21953,2018,27,59,7,DS,Other flows - West,1029,2239,53354
21954,2018,27,57,9,FR,Foreign - Other flows,106,236,6508
21955,2018,29,96,0,ID,Caribou County Total Migration-US and Foreign,144,371,7935
