state,county,stname,ctyname,year,popestimate,popest_male,popest_fem,under5_tot,under5_male,under5_fem,age16plus_tot,age16plus_male,age16plus_fem,age18plus_tot,age18plus_male,age18plus_fem,age65plus_tot,age65plus_male,age65plus_fem,age85plus_tot,age85plus_male,age85plus_fem,median_age_tot,median_age_male,median_age_fem
16,63,Idaho,Lincoln County,2020b,5127,2669,2458,318,176,142,3926,2037,1889,3728,1930,1798,752,380,372,72,35,37,36.900002,37.700001,36
16,63,Idaho,Lincoln County,2020,5134,2676,2458,315,174,141,3941,2045,1896,3748,1940,1808,772,388,384,75,37,38,37.099998,37.900002,36.299999
16,63,Idaho,Lincoln County,2021,5285,2767,2518,326,177,149,4074,2133,1941,3896,2037,1859,794,403,391,73,37,36,36.799999,37.599998,36.200001
16,63,Idaho,Lincoln County,2022,5385,2800,2585,334,166,168,4147,2164,1983,3974,2076,1898,811,415,396,72,40,32,36.400002,37.099998,35.900002
16,63,Idaho,Lincoln County,2023,5450,2827,2623,339,172,167,4235,2222,2013,4062,2131,1931,841,429,412,66,40,26,36.900002,37.900002,36
16,65,Idaho,Madison County,2020b,52913,23759,29154,3726,1963,1763,43528,18896,24632,42152,18233,23919,2869,1351,1518,302,123,179,20.799999,22.799999,19.9
16,65,Idaho,Madison County,2020,52928,23783,29145,3704,1946,1758,43585,18935,24650,42214,18275,23939,2900,1364,1536,303,124,179,20.9,22.700001,19.9
16,65,Idaho,Madison County,2021,54092,24395,29697,3798,2037,1761,44551,19384,25167,43180,18733,24447,2999,1420,1579,292,110,182,20.9,22.700001,19.9
16,65,Idaho,Madison County,2022,54958,24977,29981,3957,2164,1793,45209,19787,25422,43755,19090,24665,3078,1462,1616,262,98,164,21,22.700001,19.9
16,65,Idaho,Madison County,2023,54547,24801,29746,3917,2136,1781,44813,19579,25234,43341,18895,24446,3089,1476,1613,243,95,148,20.9,22.700001,19.9
16,67,Idaho,Minidoka County,2020b,21582,10883,10699,1612,803,809,15914,8031,7883,15285,7698,7587,3376,1604,1772,392,151,241,34.599998,34.599998,34.700001
16,67,Idaho,Minidoka County,2020,21668,10932,10736,1596,797,799,16011,8083,7928,15357,7739,7618,3400,1615,1785,398,152,246,34.599998,34.599998,34.700001
16,67,Idaho,Minidoka County,2021,21944,11102,10842,1547,796,751,16346,8255,8091,15620,7878,7742,3475,1650,1825,403,154,249,34.799999,34.599998,35
16,67,Idaho,Minidoka County,2022,22208,11251,10957,1532,780,752,16596,8398,8198,15848,8011,7837,3557,1694,1863,396,150,246,34.799999,34.599998,35
16,67,Idaho,Minidoka County,2023,22480,11355,11125,1544,782,762,16885,8546,8339,16145,8152,7993,3674,1764,1910,389,155,234,35.099998,35.099998,35.099998
16,69,Idaho,Nez Perce County,2020b,42091,20865,21226,2364,1199,1165,34120,16808,17312,33070,16248,16822,8535,3962,4573,1123,437,686,41,40,42.099998
16,69,Idaho,Nez Perce County,2020,42145,20899,21246,2360,1198,1162,34172,16850,17322,33116,16282,16834,8582,3996,4586,1114,443,671,41.099998,40.099998,42.099998
16,69,Idaho,Nez Perce County,2021,42500,21024,21476,2294,1142,1152,34592,17058,17534,33513,16476,17037,8830,4121,4709,1096,444,652,41.299999,40.400002,42.200001
16,69,Idaho,Nez Perce County,2022,42909,21300,21609,2242,1129,1113,34896,17258,17638,33821,16678,17143,9070,4260,4810,1094,447,647,41.5,40.400002,42.400002
16,69,Idaho,Nez Perce County,2023,42987,21334,21653,2154,1077,1077,35077,17371,17706,33960,16770,17190,9281,4387,4894,1116,462,654,41.700001,40.799999,42.599998
16,71,Idaho,Oneida County,2020b,4566,2308,2258,304,143,161,3442,1747,1695,3292,1663,1629,899,451,448,108,40,68,39.799999,39.700001,39.900002
16,71,Idaho,Oneida County,2020,4566,2305,2261,295,138,157,3460,1754,1706,3310,1670,1640,910,458,452,108,40,68,40.099998,40,40.099998
16,71,Idaho,Oneida County,2021,4605,2324,2281,298,143,155,3510,1778,1732,3357,1696,1661,948,474,474,105,40,65,40.299999,40.299999,40.299999
16,71,Idaho,Oneida County,2022,4740,2391,2349,294,141,153,3596,1821,1775,3434,1740,1694,966,481,485,99,42,57,39.799999,39.799999,39.900002
16,71,Idaho,Oneida County,2023,4953,2478,2475,309,141,168,3757,1892,1865,3589,1805,1784,991,496,495,101,43,58,39.099998,39.099998,39.200001
16,73,Idaho,Owyhee County,2020b,11915,6081,5834,750,371,379,9281,4755,4526,8901,4554,4347,2157,1087,1070,212,101,111,39.400002,39.200001,39.599998
16,73,Idaho,Owyhee County,2020,11996,6121,5875,750,374,376,9349,4785,4564,8972,4589,4383,2176,1097,1079,215,103,112,39.400002,39.200001,39.5
16,73,Idaho,Owyhee County,2021,12356,6290,6066,763,381,382,9630,4904,4726,9261,4734,4527,2241,1141,1100,215,103,112,39,39,39.099998
16,73,Idaho,Owyhee County,2022,12645,6500,6145,777,411,366,9885,5046,4839,9493,4870,4623,2346,1189,1157,217,109,108,39.099998,38.799999,39.400002
16,73,Idaho,Owyhee County,2023,12722,6523,6199,748,407,341,10038,5099,4939,9638,4909,4729,2432,1220,1212,229,112,117,39.599998,39.099998,40
16,75,Idaho,Payette County,2020b,25389,12771,12618,1666,848,818,19557,9730,9827,18803,9340,9463,4775,2316,2459,438,199,239,39.400002,38.400002,40.299999
16,75,Idaho,Payette County,2020,25590,12866,12724,1680,848,832,19735,9817,9918,18976,9427,9549,4844,2350,2494,451,204,247,39.5,38.400002,40.400002
16,75,Idaho,Payette County,2021,26386,13326,13060,1708,864,844,20390,10193,10197,19615,9776,9839,5045,2446,2599,467,215,252,39.5,38.200001,40.599998
16,75,Idaho,Payette County,2022,26929,13602,13327,1708,874,834,20942,10492,10450,20132,10051,10081,5243,2537,2706,444,215,229,39.5,38.299999,40.799999
16,75,Idaho,Payette County,2023,27279,13767,13512,1669,865,804,21308,10699,10609,20474,10250,10224,5419,2631,2788,448,224,224,39.599998,38.700001,40.799999
16,77,Idaho,Power County,2020b,7876,3997,3879,603,286,317,5710,2906,2804,5458,2786,2672,1306,639,667,131,54,77,34.200001,33.900002,34.5
16,77,Idaho,Power County,2020,7879,3998,3881,592,279,313,5721,2914,2807,5471,2792,2679,1320,645,675,133,56,77,34.400002,34.099998,34.700001
16,77,Idaho,Power County,2021,7975,4052,3923,590,281,309,5818,2986,2832,5550,2849,2701,1342,659,683,124,55,69,34.5,34.400002,34.700001
16,77,Idaho,Power County,2022,8136,4147,3989,582,288,294,5958,3068,2890,5675,2919,2756,1369,678,691,126,59,67,34.299999,34.099998,34.5
16,77,Idaho,Power County,2023,8253,4235,4018,583,293,290,6075,3164,2911,5792,3013,2779,1411,707,704,128,59,69,34.400002,34.400002,34.400002
16,79,Idaho,Shoshone County,2020b,13168,6674,6494,784,410,374,10774,5435,5339,10476,5281,5195,3119,1524,1595,291,87,204,46.599998,45.5,47.700001
16,79,Idaho,Shoshone County,2020,13199,6703,6496,779,410,369,10804,5458,5346,10504,5299,5205,3151,1536,1615,296,90,206,46.599998,45.400002,47.900002
16,79,Idaho,Shoshone County,2021,13615,6925,6690,788,415,373,11087,5618,5469,10762,5442,5320,3180,1544,1636,287,89,198,45.400002,44.200001,46.5
16,79,Idaho,Shoshone County,2022,13935,7064,6871,788,404,384,11330,5722,5608,10988,5554,5434,3255,1579,1676,280,87,193,44.599998,43.700001,45.700001
16,79,Idaho,Shoshone County,2023,14026,7110,6916,781,402,379,11405,5745,5660,11081,5591,5490,3287,1589,1698,293,96,197,44.299999,43.599998,45.200001
16,81,Idaho,Teton County,2020b,11631,6097,5534,647,319,328,9136,4822,4314,8853,4667,4186,1478,773,705,101,46,55,39.299999,39.599998,39
16,81,Idaho,Teton County,2020,11735,6144,5591,645,316,329,9239,4872,4367,8949,4713,4236,1509,790,719,103,48,55,39.400002,39.700001,39.099998
16,81,Idaho,Teton County,2021,12273,6386,5887,617,286,331,9788,5152,4636,9466,4977,4489,1663,867,796,111,52,59,40,40.400002,39.599998
16,81,Idaho,Teton County,2022,12519,6546,5973,625,294,331,10085,5329,4756,9760,5145,4615,1770,923,847,108,51,57,40.599998,40.799999,40.400002
16,81,Idaho,Teton County,2023,12549,6540,6009,602,297,305,10230,5364,4866,9883,5178,4705,1898,979,919,117,51,66,41.400002,41.299999,41.400002
16,83,Idaho,Twin Falls County,2020b,90049,44626,45423,6129,3101,3028,68234,33585,34649,65600,32266,33334,14335,6556,7779,1620,560,1060,35.599998,35.299999,35.900002
16,83,Idaho,Twin Falls County,2020,90372,44794,45578,6113,3100,3013,68601,33772,34829,65930,32440,33490,14473,6626,7847,1636,565,1071,35.599998,35.400002,36
16,83,Idaho,Twin Falls County,2021,92394,45789,46605,6040,3083,2957,70534,34651,35883,67707,33248,34459,15047,6890,8157,1636,567,1069,36,35.700001,36.400002
16,83,Idaho,Twin Falls County,2022,93821,46439,47382,6043,3108,2935,71991,35312,36679,69080,33866,35214,15561,7149,8412,1637,569,1068,36.400002,36,36.799999
16,83,Idaho,Twin Falls County,2023,95156,47192,47964,5885,3045,2840,73540,36147,37393,70457,34574,35883,16023,7352,8671,1678,592,1086,36.700001,36.099998,37.200001
16,85,Idaho,Valley County,2020b,11744,6110,5634,508,258,250,9873,5149,4724,9617,5020,4597,3055,1637,1418,204,105,99,48.599998,48.599998,48.599998
16,85,Idaho,Valley County,2020,11842,6150,5692,506,256,250,9974,5192,4782,9714,5062,4652,3109,1664,1445,209,107,102,48.700001,48.700001,48.700001
16,85,Idaho,Valley County,2021,12256,6338,5918,486,235,251,10369,5377,4992,10114,5250,4864,3269,1753,1516,212,107,105,49.200001,49.299999,48.900002
16,85,Idaho,Valley County,2022,12450,6444,6006,489,228,261,10494,5462,5032,10238,5330,4908,3383,1834,1549,221,111,110,49.099998,49.599998,48.599998
16,85,Idaho,Valley County,2023,12644,6560,6084,464,216,248,10686,5577,5109,10405,5413,4992,3536,1897,1639,220,107,113,49.099998,49.400002,48.799999
16,87,Idaho,Washington County,2020b,10498,5240,5258,555,281,274,8429,4197,4232,8104,4048,4056,2695,1348,1347,271,111,160,46.099998,45.599998,46.599998
16,87,Idaho,Washington County,2020,10558,5269,5289,554,276,278,8483,4227,4256,8155,4075,4080,2721,1366,1355,269,113,156,46.099998,45.599998,46.599998
16,87,Idaho,Washington County,2021,10900,5452,5448,561,283,278,8781,4386,4395,8434,4225,4209,2800,1416,1384,270,121,149,45.599998,45.099998,46.099998
16,87,Idaho,Washington County,2022,11147,5572,5575,563,290,273,9016,4483,4533,8667,4333,4334,2867,1444,1423,269,126,143,45.099998,44.599998,45.599998
16,87,Idaho,Washington County,2023,11425,5675,5750,580,285,295,9228,4545,4683,8903,4396,4507,2951,1472,1479,294,142,152,44.900002,44.099998,45.700001
