state,county,stname,ctyname,year,popestimate,popest_male,popest_fem,under5_tot,under5_male,under5_fem,age513_tot,age513_male,age513_fem,age1417_tot,age1417_male,age1417_fem,age1824_tot,age1824_male,age1824_fem,age2544_tot,age2544_male,age2544_fem,age4564_tot,age4564_male,age4564_fem,age65plus_tot,age65plus_male,age65plus_fem,median_age_tot,median_age_male,median_age_fem
16,73,Idaho,Owyhee County,2010b,11526,5895,5631,886,449,437,1693,842,851,790,396,394,927,516,411,2681,1385,1296,2937,1529,1408,1612,778,834,36,35.700001,36.400002
16,73,Idaho,Owyhee County,2010,11473,5861,5612,874,448,426,1683,831,852,789,393,396,922,512,410,2661,1373,1288,2932,1525,1407,1612,779,833,36.099998,35.799999,36.400002
16,73,Idaho,Owyhee County,2011,11376,5810,5566,818,421,397,1629,806,823,776,389,387,968,526,442,2611,1358,1253,2941,1519,1422,1633,791,842,36.599998,36.200001,37
16,73,Idaho,Owyhee County,2012,11409,5856,5553,775,383,392,1635,840,795,786,405,381,985,523,462,2591,1337,1254,2924,1529,1395,1713,839,874,37.099998,36.799999,37.400002
16,73,Idaho,Owyhee County,2013,11394,5830,5564,776,394,382,1634,833,801,733,377,356,1001,530,471,2580,1327,1253,2923,1508,1415,1747,861,886,37.299999,36.900002,37.700001
16,73,Idaho,Owyhee County,2014,11288,5801,5487,735,377,358,1584,810,774,709,381,328,1022,538,484,2499,1279,1220,2913,1501,1412,1826,915,911,38.200001,37.599998,38.700001
16,73,Idaho,Owyhee County,2015,11288,5787,5501,727,394,333,1570,790,780,698,358,340,1006,535,471,2519,1284,1235,2904,1480,1424,1864,946,918,38.599998,38.200001,39.099998
16,73,Idaho,Owyhee County,2016,11364,5781,5583,728,379,349,1542,756,786,740,379,361,994,534,460,2461,1257,1204,2952,1487,1465,1947,989,958,38.900002,38.700001,39.099998
16,73,Idaho,Owyhee County,2017,11618,5908,5710,764,389,375,1561,782,779,749,374,375,990,529,461,2554,1295,1259,2976,1502,1474,2024,1037,987,38.799999,38.599998,39.099998
16,73,Idaho,Owyhee County,2018,11669,5963,5706,753,368,385,1541,791,750,741,377,364,974,536,438,2616,1322,1294,2957,1497,1460,2087,1072,1015,39.099998,38.799999,39.5
16,73,Idaho,Owyhee County,2019,11823,6046,5777,753,379,374,1498,774,724,756,391,365,982,512,470,2698,1382,1316,3002,1527,1475,2134,1081,1053,39.299999,39,39.700001
16,75,Idaho,Payette County,2010c,22623,11191,11432,1738,882,856,3209,1666,1543,1537,787,750,1746,884,862,5267,2583,2684,5664,2757,2907,3462,1632,1830,37.200001,36,38.200001
16,75,Idaho,Payette County,2010b,22622,11191,11431,1738,882,856,3209,1666,1543,1537,787,750,1746,884,862,5267,2583,2684,5663,2757,2906,3462,1632,1830,37.099998,36,38.200001
16,75,Idaho,Payette County,2010,22637,11206,11431,1745,881,864,3191,1663,1528,1523,782,741,1752,887,865,5245,2578,2667,5687,2768,2919,3494,1647,1847,37.299999,36,38.400002
16,75,Idaho,Payette County,2011,22547,11158,11389,1731,854,877,3108,1618,1490,1478,772,706,1786,914,872,5148,2511,2637,5732,2804,2928,3564,1685,1879,37.599998,36.400002,38.799999
16,75,Idaho,Payette County,2012,22675,11260,11415,1649,819,830,3175,1651,1524,1379,727,652,1895,990,905,5136,2503,2633,5737,2802,2935,3704,1768,1936,37.900002,36.599998,39.200001
16,75,Idaho,Payette County,2013,22550,11197,11353,1574,795,779,3140,1613,1527,1375,719,656,1887,993,894,5084,2498,2586,5731,2797,2934,3759,1782,1977,38.099998,37,39.400002
16,75,Idaho,Payette County,2014,22754,11296,11458,1602,820,782,3145,1623,1522,1390,727,663,1913,1016,897,5064,2466,2598,5762,2801,2961,3878,1843,2035,38.400002,37.200001,39.5
16,75,Idaho,Payette County,2015,22790,11343,11447,1598,825,773,3157,1610,1547,1404,744,660,1854,961,893,5100,2512,2588,5731,2799,2932,3946,1892,2054,38.5,37.5,39.400002
16,75,Idaho,Payette County,2016,22888,11454,11434,1559,815,744,3178,1658,1520,1448,770,678,1785,951,834,5149,2521,2628,5753,2817,2936,4016,1922,2094,38.599998,37.299999,39.799999
16,75,Idaho,Payette County,2017,23163,11524,11639,1529,785,744,3192,1631,1561,1414,751,663,1810,950,860,5245,2570,2675,5788,2819,2969,4185,2018,2167,38.799999,37.799999,39.799999
16,75,Idaho,Payette County,2018,23507,11736,11771,1527,788,739,3143,1615,1528,1479,772,707,1789,946,843,5404,2671,2733,5862,2876,2986,4303,2068,2235,39.099998,38.099998,40.099998
16,75,Idaho,Payette County,2019,23951,11981,11970,1577,816,761,3185,1648,1537,1433,746,687,1853,978,875,5541,2744,2797,5901,2903,2998,4461,2146,2315,39.200001,38.099998,40.299999
16,77,Idaho,Power County,2010c,7817,4025,3792,718,368,350,1176,618,558,520,263,257,728,404,324,1785,924,861,1943,988,955,947,460,487,33.200001,32.700001,33.799999
16,77,Idaho,Power County,2010b,7819,4026,3793,718,368,350,1176,618,558,520,263,257,728,404,324,1785,924,861,1943,988,955,949,461,488,33.299999,32.799999,33.799999
16,77,Idaho,Power County,2010,7872,4053,3819,725,367,358,1190,629,561,518,260,258,731,405,326,1800,929,871,1944,994,950,964,469,495,33.200001,32.700001,33.700001
16,77,Idaho,Power County,2011,7780,4014,3766,732,363,369,1160,611,549,499,255,244,718,392,326,1763,915,848,1924,1004,920,984,474,510,33.700001,33.200001,34.200001
16,77,Idaho,Power County,2012,7830,4002,3828,752,375,377,1176,595,581,498,250,248,723,397,326,1739,884,855,1928,1010,918,1014,491,523,33.299999,33.200001,33.400002
16,77,Idaho,Power County,2013,7791,3975,3816,722,360,362,1193,611,582,492,266,226,713,374,339,1698,864,834,1935,999,936,1038,501,537,33.700001,33.400002,34
16,77,Idaho,Power County,2014,7729,3958,3771,698,349,349,1190,613,577,506,270,236,696,361,335,1661,856,805,1905,988,917,1073,521,552,33.900002,33.599998,34.200001
16,77,Idaho,Power County,2015,7687,3911,3776,688,347,341,1204,604,600,495,263,232,681,358,323,1689,857,832,1849,954,895,1081,528,553,33.700001,33.599998,33.799999
16,77,Idaho,Power County,2016,7681,3895,3786,657,327,330,1242,630,612,495,257,238,665,342,323,1713,868,845,1792,918,874,1117,553,564,33.5,33.299999,33.799999
16,77,Idaho,Power County,2017,7606,3858,3748,642,324,318,1226,612,614,493,254,239,656,334,322,1678,859,819,1748,905,843,1163,570,593,33.799999,33.799999,33.900002
16,77,Idaho,Power County,2018,7700,3903,3797,646,311,335,1240,638,602,506,254,252,657,333,324,1735,899,836,1724,883,841,1192,585,607,33.5,33.299999,33.700001
16,77,Idaho,Power County,2019,7681,3865,3816,612,290,322,1231,614,617,505,250,255,664,350,314,1776,912,864,1690,864,826,1203,585,618,33.799999,33.700001,33.900002
16,79,Idaho,Shoshone County,2010c,12765,6424,6341,620,313,307,1341,708,633,699,355,344,821,427,394,2688,1368,1320,4059,2055,2004,2537,1198,1339,46.200001,45.5,46.799999
16,79,Idaho,Shoshone County,2010b,12800,6438,6362,624,314,310,1348,711,637,700,355,345,821,427,394,2699,1373,1326,4063,2057,2006,2545,1201,1344,46.200001,45.5,46.799999
16,79,Idaho,Shoshone County,2010,12749,6404,6345,624,318,306,1346,704,642,686,346,340,823,427,396,2686,1367,1319,4041,2039,2002,2543,1203,1340,46.200001,45.5,46.799999
16,79,Idaho,Shoshone County,2011,12662,6338,6324,621,309,312,1336,685,651,673,340,333,828,433,395,2657,1342,1315,4008,2012,1996,2539,1217,1322,46.299999,45.799999,46.799999
16,79,Idaho,Shoshone County,2012,12703,6356,6347,630,303,327,1291,660,631,687,340,347,901,475,426,2645,1339,1306,3956,2008,1948,2593,1231,1362,46.200001,45.599998,46.900002
16,79,Idaho,Shoshone County,2013,12673,6328,6345,639,315,324,1272,645,627,634,314,320,936,494,442,2624,1323,1301,3940,1998,1942,2628,1239,1389,46.599998,46,47.299999
16,79,Idaho,Shoshone County,2014,12375,6187,6188,648,313,335,1238,633,605,589,308,281,878,456,422,2532,1281,1251,3821,1926,1895,2669,1270,1399,47,46.299999,47.900002
16,79,Idaho,Shoshone County,2015,12440,6261,6179,690,356,334,1208,628,580,589,303,286,906,495,411,2507,1262,1245,3778,1890,1888,2762,1327,1435,47,46.099998,48
16,79,Idaho,Shoshone County,2016,12416,6253,6163,718,392,326,1188,610,578,568,276,292,880,466,414,2545,1312,1233,3732,1849,1883,2785,1348,1437,47.099998,46.099998,48.099998
16,79,Idaho,Shoshone County,2017,12519,6320,6199,751,417,334,1199,613,586,589,289,300,849,451,398,2626,1345,1281,3679,1838,1841,2826,1367,1459,46.799999,45.599998,47.900002
16,79,Idaho,Shoshone County,2018,12790,6438,6352,782,430,352,1267,624,643,592,300,292,879,457,422,2719,1400,1319,3639,1806,1833,2912,1421,1491,46.099998,45.099998,47.099998
16,79,Idaho,Shoshone County,2019,12882,6474,6408,804,425,379,1242,614,628,591,293,298,873,456,417,2754,1427,1327,3637,1809,1828,2981,1450,1531,46.299999,45.299999,47.400002
16,81,Idaho,Teton County,2010c,10170,5321,4849,983,469,514,1473,771,702,567,306,261,668,372,296,3500,1823,1677,2315,1238,1077,664,342,322,33.200001,33.700001,32.700001
16,81,Idaho,Teton County,2010b,10165,5319,4846,983,469,514,1473,771,702,567,306,261,668,372,296,3499,1823,1676,2315,1238,1077,660,340,320,33.200001,33.700001,32.700001
16,81,Idaho,Teton County,2010,10151,5291,4860,983,469,514,1480,776,704,557,298,259,666,370,296,3476,1797,1679,2325,1238,1087,664,343,321,33.299999,33.799999,32.799999
16,81,Idaho,Teton County,2011,10161,5298,4863,947,456,491,1475,773,702,529,280,249,664,388,276,3421,1767,1654,2399,1258,1141,726,376,350,34.099998,34.5,33.700001
16,81,Idaho,Teton County,2012,10125,5265,4860,871,423,448,1506,774,732,550,292,258,641,377,264,3287,1691,1596,2476,1297,1179,794,411,383,35,35.299999,34.700001
16,81,Idaho,Teton County,2013,10399,5418,4981,862,424,438,1507,776,731,592,319,273,641,368,273,3329,1728,1601,2597,1355,1242,871,448,423,35.599998,35.799999,35.400002
16,81,Idaho,Teton County,2014,10436,5465,4971,813,418,395,1452,747,705,603,325,278,693,389,304,3219,1684,1535,2677,1406,1271,979,496,483,36.400002,36.400002,36.5
16,81,Idaho,Teton County,2015,10725,5597,5128,774,394,380,1503,775,728,618,314,304,717,405,312,3265,1712,1553,2808,1460,1348,1040,537,503,36.799999,36.799999,36.799999
16,81,Idaho,Teton County,2016,11165,5859,5306,802,399,403,1521,795,726,610,315,295,783,460,323,3354,1753,1601,2941,1534,1407,1154,603,551,37.099998,37.099998,37.099998
16,81,Idaho,Teton County,2017,11445,5993,5452,756,378,378,1562,810,752,571,300,271,805,461,344,3368,1752,1616,3110,1624,1486,1273,668,605,37.799999,37.900002,37.700001
16,81,Idaho,Teton County,2018,11651,6116,5535,718,361,357,1561,799,762,572,313,259,798,441,357,3427,1809,1618,3124,1620,1504,1451,773,678,38.599998,38.700001,38.5
16,81,Idaho,Teton County,2019,12142,6372,5770,702,345,357,1565,805,760,623,343,280,813,444,369,3573,1862,1711,3270,1711,1559,1596,862,734,39.099998,39.299999,38.900002
16,83,Idaho,Twin Falls County,2010c,77230,38115,39115,6367,3201,3166,10345,5267,5078,4432,2224,2208,7580,3743,3837,19209,9802,9407,18591,9099,9492,10706,4779,5927,34.400002,33.599998,35.299999
16,83,Idaho,Twin Falls County,2010b,77241,38120,39121,6370,3203,3167,10346,5267,5079,4432,2224,2208,7583,3744,3839,19212,9803,9409,18592,9100,9492,10706,4779,5927,34.400002,33.599998,35.200001
16,83,Idaho,Twin Falls County,2010,77545,38269,39276,6404,3224,3180,10429,5313,5116,4452,2240,2212,7547,3715,3832,19346,9865,9481,18627,9121,9506,10740,4791,5949,34.400002,33.599998,35.200001
16,83,Idaho,Twin Falls County,2011,78100,38553,39547,6407,3233,3174,10589,5412,5177,4406,2243,2163,7387,3615,3772,19671,9997,9674,18750,9181,9569,10890,4872,6018,34.5,33.700001,35.400002
16,83,Idaho,Twin Falls County,2012,78550,38758,39792,6247,3180,3067,10809,5480,5329,4465,2292,2173,7324,3608,3716,19846,10034,9812,18578,9078,9500,11281,5086,6195,34.700001,33.799999,35.599998
16,83,Idaho,Twin Falls County,2013,79894,39402,40492,6292,3151,3141,11261,5723,5538,4561,2313,2248,7340,3639,3701,20371,10271,10100,18535,9092,9443,11534,5213,6321,34.5,33.799999,35.299999
16,83,Idaho,Twin Falls County,2014,80986,39960,41026,6271,3150,3121,11519,5839,5680,4632,2374,2258,7425,3681,3744,20810,10472,10338,18524,9107,9417,11805,5337,6468,34.5,33.900002,35.200001
16,83,Idaho,Twin Falls County,2015,82245,40560,41685,6342,3244,3098,11812,5972,5840,4766,2447,2319,7277,3616,3661,21382,10681,10701,18604,9159,9445,12062,5441,6621,34.5,33.900002,35.200001
16,83,Idaho,Twin Falls County,2016,83819,41255,42564,6425,3251,3174,12092,6106,5986,4822,2448,2374,7256,3669,3587,22069,10976,11093,18730,9204,9526,12425,5601,6824,34.5,33.900002,35.099998
16,83,Idaho,Twin Falls County,2017,85374,42040,43334,6468,3217,3251,12412,6280,6132,4943,2524,2419,7188,3635,3553,22821,11308,11513,18715,9270,9445,12827,5806,7021,34.5,34,35
16,83,Idaho,Twin Falls County,2018,86029,42449,43580,6312,3196,3116,12387,6272,6115,5000,2519,2481,7179,3621,3558,23175,11527,11648,18762,9307,9455,13214,6007,7207,34.900002,34.400002,35.400002
16,83,Idaho,Twin Falls County,2019,86878,42819,44059,6194,3116,3078,12411,6278,6133,5199,2593,2606,7154,3628,3526,23368,11584,11784,18963,9431,9532,13589,6189,7400,35.200001,34.799999,35.700001
16,85,Idaho,Valley County,2010c,9862,5107,4755,512,267,245,1005,508,497,432,233,199,523,285,238,2222,1153,1069,3509,1810,1699,1659,851,808,46.900002,46.599998,47.299999
16,85,Idaho,Valley County,2010b,9854,5101,4753,508,263,245,1005,508,497,432,233,199,523,285,238,2221,1152,1069,3506,1809,1697,1659,851,808,46.900002,46.599998,47.299999
16,85,Idaho,Valley County,2010,9788,5071,4717,497,260,237,982,496,486,433,230,203,518,284,234,2183,1135,1048,3490,1802,1688,1685,864,821,47.299999,46.900002,47.700001
16,85,Idaho,Valley County,2011,9636,4976,4660,477,255,222,922,461,461,425,221,204,536,292,244,2112,1093,1019,3416,1751,1665,1748,903,845,48,47.799999,48.299999
16,85,Idaho,Valley County,2012,9536,4924,4612,459,237,222,892,451,441,403,215,188,542,279,263,2061,1071,990,3317,1693,1624,1862,978,884,48.799999,48.799999,48.900002
16,85,Idaho,Valley County,2013,9575,4971,4604,449,226,223,872,447,425,429,229,200,547,284,263,2030,1066,964,3255,1647,1608,1993,1072,921,49.299999,49.299999,49.299999
16,85,Idaho,Valley County,2014,9793,5116,4677,445,231,214,922,490,432,428,220,208,526,277,249,2113,1128,985,3222,1592,1630,2137,1178,959,49.099998,48.900002,49.200001
16,85,Idaho,Valley County,2015,10043,5223,4820,483,238,245,923,478,445,419,232,187,540,305,235,2164,1125,1039,3258,1609,1649,2256,1236,1020,49,48.700001,49.299999
16,85,Idaho,Valley County,2016,10422,5406,5016,503,257,246,972,496,476,437,247,190,555,302,253,2253,1171,1082,3283,1632,1651,2419,1301,1118,48.799999,48.5,49
16,85,Idaho,Valley County,2017,10667,5513,5154,523,267,256,995,501,494,436,233,203,563,306,257,2317,1200,1117,3227,1600,1627,2606,1406,1200,48.700001,48.599998,48.799999
16,85,Idaho,Valley County,2018,11021,5708,5313,519,268,251,1027,516,511,451,234,217,567,301,266,2457,1283,1174,3225,1609,1616,2775,1497,1278,48.700001,48.700001,48.700001
16,85,Idaho,Valley County,2019,11392,5912,5480,538,279,259,1066,560,506,478,235,243,581,320,261,2561,1328,1233,3213,1614,1599,2955,1576,1379,48.700001,48.5,48.900002
16,87,Idaho,Washington County,2010c,10198,5017,5181,575,277,298,1309,659,650,634,333,301,659,347,312,2068,1036,1032,2862,1384,1478,2091,981,1110,43.599998,42.599998,44.900002
16,87,Idaho,Washington County,2010b,10198,5017,5181,575,277,298,1309,659,650,634,333,301,659,347,312,2068,1036,1032,2862,1384,1478,2091,981,1110,43.599998,42.599998,44.900002
16,87,Idaho,Washington County,2010,10177,5013,5164,575,282,293,1303,655,648,632,327,305,663,348,315,2065,1034,1031,2850,1381,1469,2089,986,1103,43.599998,42.700001,44.799999
16,87,Idaho,Washington County,2011,10136,5005,5131,552,282,270,1295,646,649,631,312,319,693,366,327,2027,1007,1020,2830,1383,1447,2108,1009,1099,43.900002,43.200001,44.599998
16,87,Idaho,Washington County,2012,10030,4974,5056,519,283,236,1289,633,656,636,326,310,728,391,337,1950,961,989,2767,1363,1404,2141,1017,1124,44.099998,43,45
16,87,Idaho,Washington County,2013,9916,4944,4972,514,292,222,1197,578,619,630,326,304,745,394,351,1921,970,951,2732,1335,1397,2177,1049,1128,44.5,43.400002,45.599998
16,87,Idaho,Washington County,2014,9955,4956,4999,551,303,248,1195,587,608,613,313,300,764,403,361,1909,959,950,2692,1306,1386,2231,1085,1146,44.5,43.599998,45.5
16,87,Idaho,Washington County,2015,9891,4948,4943,567,313,254,1183,586,597,571,294,277,762,411,351,1863,930,933,2653,1282,1371,2292,1132,1160,45,43.900002,46.099998
16,87,Idaho,Washington County,2016,10032,4992,5040,591,307,284,1192,591,601,585,301,284,730,385,345,1914,963,951,2654,1293,1361,2366,1152,1214,45,44.099998,45.900002
16,87,Idaho,Washington County,2017,10051,4986,5065,577,280,297,1165,594,571,591,289,302,733,384,349,1894,965,929,2639,1269,1370,2452,1205,1247,45.599998,44.599998,46.5
16,87,Idaho,Washington County,2018,10115,5032,5083,578,285,293,1147,583,564,597,292,305,736,391,345,1910,972,938,2599,1238,1361,2548,1271,1277,45.900002,44.900002,46.799999
16,87,Idaho,Washington County,2019,10194,5075,5119,574,281,293,1136,584,552,596,270,326,729,405,324,1914,958,956,2602,1258,1344,2643,1319,1324,46.299999,45.700001,47
16,1,Idaho,Ada County,2020b,494961,249205,245756,26562,13541,13021,59339,30446,28893,28407,14556,13851,42871,22276,20595,140321,71803,68518,122695,61906,60789,74766,34677,40089,37.900002,37.200001,38.599998
16,1,Idaho,Ada County,2020,498278,250846,247432,26521,13514,13007,59286,30419,28867,28600,14657,13943,43353,22512,20841,141195,72270,68925,123427,62303,61124,75896,35171,40725,38,37.299999,38.700001
16,1,Idaho,Ada County,2021,513025,258368,254657,26506,13506,13000,59554,30526,29028,29476,15106,14370,44986,23345,21641,145606,74628,70978,126685,64094,62591,80212,37163,43049,38.299999,37.599998,39
16,1,Idaho,Ada County,2022,519004,261750,257254,26136,13393,12743,58445,29920,28525,29546,15173,14373,45957,23958,21999,146992,75671,71321,127901,64748,63153,84027,38887,45140,38.700001,38,39.5
16,1,Idaho,Ada County,2023,524673,264517,260156,25984,13366,12618,57237,29285,27952,29597,15217,14380,46930,24376,22554,148064,76400,71664,128825,65163,63662,88036,40710,47326,39.099998,38.299999,39.900002
16,3,Idaho,Adams County,2020b,4382,2305,2077,170,87,83,397,222,175,190,96,94,215,115,100,785,427,358,1314,649,665,1311,709,602,54.900002,54.299999,55.400002
16,3,Idaho,Adams County,2020,4428,2328,2100,176,89,87,398,223,175,192,99,93,220,116,104,802,438,364,1304,641,663,1336,722,614,54.700001,54.099998,55.299999
16,3,Idaho,Adams County,2021,4623,2430,2193,184,95,89,392,213,179,217,116,101,230,123,107,846,464,382,1338,661,677,1416,758,658,54,53,54.900002
16,3,Idaho,Adams County,2022,4791,2506,2285,179,90,89,416,223,193,232,124,108,246,130,116,905,496,409,1315,651,664,1498,792,706,53.400002,52.599998,54.200001
16,3,Idaho,Adams County,2023,4903,2566,2337,167,84,83,439,241,198,235,125,110,265,147,118,933,497,436,1307,655,652,1557,817,740,53.200001,52.200001,54.099998
16,5,Idaho,Bannock County,2020b,87019,43595,43424,5763,2922,2841,11529,5923,5606,5261,2681,2580,8976,4653,4323,24019,12106,11913,18759,9255,9504,12712,6055,6657,34.700001,34.099998,35.400002
16,5,Idaho,Bannock County,2020,87276,43723,43553,5743,2919,2824,11513,5907,5606,5300,2700,2600,9016,4670,4346,24091,12155,11936,18785,9270,9515,12828,6102,6726,34.799999,34.200001,35.400002
16,5,Idaho,Bannock County,2021,88515,44309,44206,5607,2868,2739,11575,5920,5655,5375,2739,2636,9303,4792,4511,24495,12342,12153,18910,9356,9554,13250,6292,6958,35,34.299999,35.599998
16,5,Idaho,Bannock County,2022,89625,44857,44768,5586,2854,2732,11512,5885,5627,5500,2820,2680,9247,4723,4524,25010,12651,12359,19086,9436,9650,13684,6488,7196,35.200001,34.599998,35.799999
16,5,Idaho,Bannock County,2023,90400,45232,45168,5442,2776,2666,11509,5845,5664,5491,2830,2661,9398,4800,4598,25340,12796,12544,19121,9483,9638,14099,6702,7397,35.400002,34.799999,35.900002
16,7,Idaho,Bear Lake County,2020b,6370,3194,3176,418,234,184,888,435,453,398,205,193,455,232,223,1383,704,679,1487,746,741,1341,638,703,40,39,41.200001
16,7,Idaho,Bear Lake County,2020,6367,3193,3174,424,236,188,883,433,450,396,204,192,462,236,226,1376,702,674,1479,739,740,1347,643,704,39.900002,39,41.099998
16,7,Idaho,Bear Lake County,2021,6567,3277,3290,454,254,200,903,435,468,408,201,207,470,237,233,1455,757,698,1508,737,771,1369,656,713,39.700001,38.900002,40.599998
16,7,Idaho,Bear Lake County,2022,6730,3356,3374,441,246,195,917,462,455,433,190,243,487,245,242,1476,767,709,1560,774,786,1416,672,744,40,39.299999,40.599998
16,7,Idaho,Bear Lake County,2023,6766,3382,3384,410,227,183,894,466,428,444,187,257,513,271,242,1478,761,717,1564,772,792,1463,698,765,40.299999,39.599998,41.299999
16,9,Idaho,Benewah County,2020b,9531,4895,4636,498,260,238,1094,573,521,493,270,223,615,328,287,1918,978,940,2727,1370,1357,2186,1116,1070,46.400002,45.700001,47.200001
16,9,Idaho,Benewah County,2020,9576,4929,4647,498,263,235,1092,572,520,501,276,225,614,323,291,1934,986,948,2728,1379,1349,2209,1130,1079,46.400002,45.799999,47.099998
16,9,Idaho,Benewah County,2021,9895,5100,4795,511,270,241,1140,603,537,514,282,232,620,329,291,2080,1068,1012,2714,1377,1337,2316,1171,1145,45.799999,45,46.700001
16,9,Idaho,Benewah County,2022,10291,5306,4985,526,271,255,1193,625,568,574,316,258,616,327,289,2210,1142,1068,2763,1414,1349,2409,1211,1198,45.200001,44.5,46.099998
16,9,Idaho,Benewah County,2023,10369,5343,5026,529,280,249,1193,622,571,583,303,280,661,357,304,2216,1141,1075,2701,1383,1318,2486,1257,1229,45,44.5,45.700001
16,11,Idaho,Bingham County,2020b,47983,24153,23830,3351,1695,1656,7670,3899,3771,3504,1758,1746,4134,2204,1930,11829,5885,5944,10564,5325,5239,6931,3387,3544,34.400002,34.099998,34.700001
16,11,Idaho,Bingham County,2020,48097,24218,23879,3330,1676,1654,7639,3889,3750,3530,1773,1757,4162,2213,1949,11865,5908,5957,10571,5330,5241,7000,3429,3571,34.5,34.200001,34.799999
16,11,Idaho,Bingham County,2021,48929,24644,24285,3338,1694,1644,7566,3845,3721,3691,1858,1833,4313,2284,2029,12097,6030,6067,10652,5380,5272,7272,3553,3719,34.700001,34.299999,35
16,11,Idaho,Bingham County,2022,49973,25157,24816,3364,1707,1657,7491,3775,3716,3817,1955,1862,4523,2369,2154,12419,6209,6210,10757,5447,5310,7602,3695,3907,34.799999,34.299999,35.200001
16,11,Idaho,Bingham County,2023,50395,25378,25017,3305,1695,1610,7323,3684,3639,3853,1978,1875,4717,2448,2269,12529,6266,6263,10762,5461,5301,7906,3846,4060,35,34.5,35.599998
16,13,Idaho,Blaine County,2020b,24278,12219,12059,1057,511,546,2530,1316,1214,1343,724,619,1664,853,811,5538,2853,2685,7086,3420,3666,5060,2542,2518,45,44.099998,46
16,13,Idaho,Blaine County,2020,24348,12254,12094,1044,507,537,2513,1309,1204,1341,721,620,1680,858,822,5546,2854,2692,7113,3429,3684,5111,2576,2535,45.200001,44.200001,46.099998
16,13,Idaho,Blaine County,2021,24782,12500,12282,1005,505,500,2463,1278,1185,1348,717,631,1789,908,881,5644,2945,2699,7125,3408,3717,5408,2739,2669,45.400002,44.400002,46.5
16,13,Idaho,Blaine County,2022,24901,12545,12356,975,509,466,2382,1225,1157,1344,707,637,1768,893,875,5554,2900,2654,7217,3448,3769,5661,2863,2798,46.299999,45.299999,47.299999
16,13,Idaho,Blaine County,2023,25041,12568,12473,944,483,461,2271,1148,1123,1368,695,673,1849,929,920,5529,2903,2626,7194,3450,3744,5886,2960,2926,46.700001,45.799999,47.5
16,15,Idaho,Boise County,2020b,7614,3965,3649,260,124,136,571,309,262,345,182,163,380,205,175,1395,680,715,2584,1320,1264,2079,1145,934,53.900002,54.700001,53.200001
16,15,Idaho,Boise County,2020,7664,3994,3670,262,126,136,571,306,265,338,179,159,390,213,177,1408,689,719,2577,1314,1263,2118,1167,951,53.900002,54.700001,53.299999
16,15,Idaho,Boise County,2021,8133,4185,3948,316,140,176,616,308,308,342,185,157,434,235,199,1585,773,812,2570,1301,1269,2270,1243,1027,53.099998,53.900002,52.299999
16,15,Idaho,Boise County,2022,8360,4271,4089,329,144,185,656,307,349,325,170,155,461,257,204,1653,796,857,2555,1301,1254,2381,1296,1085,52.900002,54,51.700001
16,15,Idaho,Boise County,2023,8517,4330,4187,336,147,189,675,324,351,318,162,156,481,272,209,1632,781,851,2567,1292,1275,2508,1352,1156,53.099998,54.200001,51.799999
16,17,Idaho,Bonner County,2020b,47103,23724,23379,2241,1117,1124,4723,2402,2321,2281,1210,1071,2712,1388,1324,9685,4892,4793,13431,6631,6800,12030,6084,5946,48.700001,48.400002,49
16,17,Idaho,Bonner County,2020,47403,23889,23514,2239,1117,1122,4734,2408,2326,2289,1221,1068,2717,1394,1323,9741,4919,4822,13466,6653,6813,12217,6177,6040,48.799999,48.5,49.099998
16,17,Idaho,Bonner County,2021,49633,25073,24560,2366,1202,1164,4969,2512,2457,2379,1281,1098,2856,1480,1376,10449,5289,5160,13664,6768,6896,12950,6541,6409,48.400002,48,48.799999
16,17,Idaho,Bonner County,2022,51407,25960,25447,2393,1230,1163,5239,2608,2631,2466,1317,1149,2900,1511,1389,10952,5542,5410,13985,6955,7030,13472,6797,6675,48.099998,47.700001,48.400002
16,17,Idaho,Bonner County,2023,52547,26441,26106,2394,1214,1180,5355,2652,2703,2505,1332,1173,3012,1599,1413,11191,5662,5529,14054,6968,7086,14036,7014,7022,47.900002,47.5,48.400002
16,19,Idaho,Bonneville County,2020b,123964,62198,61766,9889,5109,4780,19703,9981,9722,8484,4283,4201,10300,5283,5017,33468,16924,16544,25545,12934,12611,16575,7684,8891,33,32.599998,33.5
16,19,Idaho,Bonneville County,2020,124737,62560,62177,9857,5073,4784,19788,10019,9769,8600,4352,4248,10427,5341,5086,33699,17039,16660,25614,12970,12644,16752,7766,8986,33.099998,32.599998,33.5
16,19,Idaho,Bonneville County,2021,128064,64253,63811,9706,4968,4738,20165,10204,9961,9007,4568,4439,10902,5605,5297,34897,17671,17226,26065,13210,12855,17322,8027,9295,33.200001,32.700001,33.599998
16,19,Idaho,Bonneville County,2022,129543,64946,64597,9394,4724,4670,19982,10182,9800,9258,4661,4597,11069,5697,5372,35500,17961,17539,26418,13381,13037,17922,8340,9582,33.599998,33.200001,34
16,19,Idaho,Bonneville County,2023,131366,65972,65394,9330,4733,4597,19688,10026,9662,9477,4804,4673,11458,5866,5592,36163,18370,17793,26733,13535,13198,18517,8638,9879,33.799999,33.299999,34.299999
16,21,Idaho,Boundary County,2020b,12057,6130,5927,756,406,350,1385,743,642,675,336,339,837,433,404,2430,1237,1193,3150,1551,1599,2824,1424,1400,44.599998,43.700001,45.599998
