"","long","lat","group","order","region","subregion","county"
"1",-116.505241394043,43.2984199523926,1,1,"idaho","ada","Ada County"
"2",-116.510963439941,43.4473915100098,1,2,"idaho","ada","Ada County"
"3",-116.470855712891,43.4531211853027,1,3,"idaho","ada","Ada County"
"4",-116.470855712891,43.6307373046875,1,4,"idaho","ada","Ada County"
"5",-116.505241394043,43.6364669799805,1,5,"idaho","ada","Ada County"
"6",-116.505241394043,43.8026237487793,1,6,"idaho","ada","Ada County"
"7",-116.287506103516,43.8026237487793,1,7,"idaho","ada","Ada County"
"8",-115.966651916504,43.5848999023438,1,8,"idaho","ada","Ada County"
"9",-115.966651916504,43.4359283447266,1,9,"idaho","ada","Ada County"
"10",-115.966651916504,43.2640419006348,1,10,"idaho","ada","Ada County"
"11",-115.97811126709,43.1952857971191,1,11,"idaho","ada","Ada County"
"12",-115.98957824707,43.1895561218262,1,12,"idaho","ada","Ada County"
"13",-115.983848571777,43.1093444824219,1,13,"idaho","ada","Ada County"
"14",-116.167190551758,43.1093444824219,1,14,"idaho","ada","Ada County"
"15",-116.213035583496,43.0978851318359,1,15,"idaho","ada","Ada County"
"16",-116.253135681152,43.0978851318359,1,16,"idaho","ada","Ada County"
"17",-116.270324707031,43.1093444824219,1,17,"idaho","ada","Ada County"
"18",-116.304710388184,43.1265296936035,1,18,"idaho","ada","Ada County"
"19",-116.350540161133,43.1666412353516,1,19,"idaho","ada","Ada County"
"20",-116.384918212891,43.1895561218262,1,20,"idaho","ada","Ada County"
"21",-116.367721557617,43.2353935241699,1,21,"idaho","ada","Ada County"
"22",-116.407829284668,43.2812309265137,1,22,"idaho","ada","Ada County"
"23",-116.436485290527,43.2926902770996,1,23,"idaho","ada","Ada County"
"24",-116.48804473877,43.2812309265137,1,24,"idaho","ada","Ada County"
"25",-116.505241394043,43.2984199523926,1,25,"idaho","ada","Ada County"
"26",-116.88338470459,44.8396759033203,2,27,"idaho","adams","Adams County"
"27",-116.85474395752,44.8855133056641,2,28,"idaho","adams","Adams County"
"28",-116.831817626953,44.9485397338867,2,29,"idaho","adams","Adams County"
"29",-116.820358276367,44.9886474609375,2,30,"idaho","adams","Adams County"
"30",-116.849021911621,44.9943771362305,2,31,"idaho","adams","Adams County"
"31",-116.843284606934,45.023021697998,2,32,"idaho","adams","Adams County"
"32",-116.791709899902,45.0688591003418,2,33,"idaho","adams","Adams County"
"33",-116.774528503418,45.0860481262207,2,34,"idaho","adams","Adams County"
"34",-116.745880126953,45.1146965026855,2,35,"idaho","adams","Adams County"
"35",-116.717239379883,45.1719932556152,2,36,"idaho","adams","Adams County"
"36",-116.68285369873,45.2350196838379,2,37,"idaho","adams","Adams County"
"37",-116.671394348145,45.2693939208984,2,38,"idaho","adams","Adams County"
"38",-116.333351135254,45.2636680603027,2,39,"idaho","adams","Adams County"
"39",-116.304710388184,45.217830657959,2,40,"idaho","adams","Adams County"
"40",-116.270324707031,45.1433448791504,2,41,"idaho","adams","Adams County"
"41",-116.276062011719,45.1146965026855,2,42,"idaho","adams","Adams County"
"42",-116.127082824707,45.1146965026855,2,43,"idaho","adams","Adams County"
"43",-116.127082824707,45.0917778015137,2,44,"idaho","adams","Adams County"
"44",-116.109893798828,45.0688591003418,2,45,"idaho","adams","Adams County"
"45",-116.07551574707,45.0631294250488,2,46,"idaho","adams","Adams County"
"46",-116.109893798828,45.0115661621094,2,47,"idaho","adams","Adams County"
"47",-116.121360778809,44.9943771362305,2,48,"idaho","adams","Adams County"
"48",-116.10417175293,44.9657287597656,2,49,"idaho","adams","Adams County"
"49",-116.14427947998,44.9370803833008,2,50,"idaho","adams","Adams County"
"50",-116.184387207031,44.8625946044922,2,51,"idaho","adams","Adams County"
"51",-116.195846557617,44.7766494750977,2,52,"idaho","adams","Adams County"
"52",-116.150001525879,44.7136268615723,2,53,"idaho","adams","Adams County"
"53",-116.167190551758,44.6506004333496,2,54,"idaho","adams","Adams County"
"54",-116.155723571777,44.6104927062988,2,55,"idaho","adams","Adams County"
"55",-116.172927856445,44.5933036804199,2,56,"idaho","adams","Adams County"
"56",-116.150001525879,44.5474662780762,2,57,"idaho","adams","Adams County"
"57",-116.161460876465,44.4959030151367,2,58,"idaho","adams","Adams County"
"58",-116.184387207031,44.5130920410156,2,59,"idaho","adams","Adams County"
"59",-116.224494934082,44.4959030151367,2,60,"idaho","adams","Adams County"
"60",-116.235954284668,44.4901733398438,2,61,"idaho","adams","Adams County"
"61",-116.264602661133,44.4615249633789,2,62,"idaho","adams","Adams County"
"62",-116.293243408203,44.450065612793,2,63,"idaho","adams","Adams County"
"63",-116.40210723877,44.450065612793,2,64,"idaho","adams","Adams County"
"64",-116.516700744629,44.4959030151367,2,65,"idaho","adams","Adams County"
"65",-116.516700744629,44.6104927062988,2,66,"idaho","adams","Adams County"
"66",-116.585456848145,44.6219520568848,2,67,"idaho","adams","Adams County"
"67",-116.591178894043,44.6448707580566,2,68,"idaho","adams","Adams County"
"68",-116.614097595215,44.6506004333496,2,69,"idaho","adams","Adams County"
"69",-116.614097595215,44.8396759033203,2,70,"idaho","adams","Adams County"
"70",-116.88338470459,44.8396759033203,2,71,"idaho","adams","Adams County"
"71",-112.110649108887,42.2842826843262,3,73,"idaho","bannock","Bannock County"
"72",-112.15648651123,42.3129348754883,3,74,"idaho","bannock","Bannock County"
"73",-112.202323913574,42.3530387878418,3,75,"idaho","bannock","Bannock County"
"74",-112.242431640625,42.3530387878418,3,76,"idaho","bannock","Bannock County"
"75",-112.311187744141,42.3301200866699,3,77,"idaho","bannock","Bannock County"
"76",-112.32837677002,42.3473091125488,3,78,"idaho","bannock","Bannock County"
"77",-112.305458068848,42.3816909790039,3,79,"idaho","bannock","Bannock County"
"78",-112.288269042969,42.4160652160645,3,80,"idaho","bannock","Bannock County"
"79",-112.299728393555,42.4676284790039,3,81,"idaho","bannock","Bannock County"
"80",-112.322647094727,42.4561729431152,3,82,"idaho","bannock","Bannock County"
"81",-112.379943847656,42.496280670166,3,83,"idaho","bannock","Bannock County"
"82",-112.420051574707,42.507740020752,3,84,"idaho","bannock","Bannock County"
"83",-112.420051574707,42.5535736083984,3,85,"idaho","bannock","Bannock County"
"84",-112.36848449707,42.5707626342773,3,86,"idaho","bannock","Bannock County"
"85",-112.391395568848,42.5879554748535,3,87,"idaho","bannock","Bannock County"
"86",-112.391395568848,42.6166000366211,3,88,"idaho","bannock","Bannock County"
"87",-112.374214172363,42.6166000366211,3,89,"idaho","bannock","Bannock County"
"88",-112.374214172363,42.6337890625,3,90,"idaho","bannock","Bannock County"
"89",-112.402862548828,42.6337890625,3,91,"idaho","bannock","Bannock County"
"90",-112.402862548828,42.6624374389648,3,92,"idaho","bannock","Bannock County"
"91",-112.437232971191,42.6624374389648,3,93,"idaho","bannock","Bannock County"
"92",-112.448699951172,42.7197341918945,3,94,"idaho","bannock","Bannock County"
"93",-112.465888977051,42.7426528930664,3,95,"idaho","bannock","Bannock County"
"94",-112.517448425293,42.8400535583496,3,96,"idaho","bannock","Bannock County"
"95",-112.517448425293,42.9088096618652,3,97,"idaho","bannock","Bannock County"
"96",-112.557556152344,42.954647064209,3,98,"idaho","bannock","Bannock County"
"97",-112.597663879395,42.9661026000977,3,99,"idaho","bannock","Bannock County"
"98",-112.689338684082,42.9431838989258,3,100,"idaho","bannock","Bannock County"
"99",-112.72371673584,42.9202690124512,3,101,"idaho","bannock","Bannock County"
"100",-112.740905761719,42.9202690124512,3,102,"idaho","bannock","Bannock County"
"101",-112.740905761719,42.9431838989258,3,103,"idaho","bannock","Bannock County"
"102",-112.752365112305,42.954647064209,3,104,"idaho","bannock","Bannock County"
"103",-112.735176086426,42.9775657653809,3,105,"idaho","bannock","Bannock County"
"104",-112.695068359375,42.9947547912598,3,106,"idaho","bannock","Bannock County"
"105",-112.66641998291,43.0233993530273,3,107,"idaho","bannock","Bannock County"
"106",-112.32837677002,43.0233993530273,3,108,"idaho","bannock","Bannock County"
"107",-112.099197387695,43.0233993530273,3,109,"idaho","bannock","Bannock County"
"108",-112.082000732422,42.9947547912598,3,110,"idaho","bannock","Bannock County"
"109",-112.059089660645,42.9832916259766,3,111,"idaho","bannock","Bannock County"
"110",-112.122108459473,42.8744316101074,3,112,"idaho","bannock","Bannock County"
"111",-112.093467712402,42.8400535583496,3,113,"idaho","bannock","Bannock County"
"112",-112.110649108887,42.8285942077637,3,114,"idaho","bannock","Bannock County"
"113",-112.082000732422,42.7999458312988,3,115,"idaho","bannock","Bannock County"
"114",-112.082000732422,42.759838104248,3,116,"idaho","bannock","Bannock County"
"115",-112.104919433594,42.7426528930664,3,117,"idaho","bannock","Bannock County"
"116",-112.099197387695,42.6910858154297,3,118,"idaho","bannock","Bannock County"
"117",-112.070541381836,42.6796264648438,3,119,"idaho","bannock","Bannock County"
"118",-112.053359985352,42.639518737793,3,120,"idaho","bannock","Bannock County"
"119",-112.030433654785,42.639518737793,3,121,"idaho","bannock","Bannock County"
"120",-111.996063232422,42.6452484130859,3,122,"idaho","bannock","Bannock County"
"121",-111.910118103027,42.6452484130859,3,123,"idaho","bannock","Bannock County"
"122",-111.904388427734,42.5879554748535,3,124,"idaho","bannock","Bannock County"
"123",-111.87574005127,42.5822219848633,3,125,"idaho","bannock","Bannock County"
"124",-111.858551025391,42.5306549072266,3,126,"idaho","bannock","Bannock County"
"125",-111.858551025391,42.4905471801758,3,127,"idaho","bannock","Bannock County"
"126",-111.835632324219,42.4733619689941,3,128,"idaho","bannock","Bannock County"
"127",-111.841361999512,42.4561729431152,3,129,"idaho","bannock","Bannock County"
"128",-111.81844329834,42.4447135925293,3,130,"idaho","bannock","Bannock County"
"129",-111.81844329834,42.4275245666504,3,131,"idaho","bannock","Bannock County"
"130",-111.841361999512,42.4275245666504,3,132,"idaho","bannock","Bannock County"
"131",-111.841361999512,42.2613677978516,3,133,"idaho","bannock","Bannock County"
"132",-111.91584777832,42.2613677978516,3,134,"idaho","bannock","Bannock County"
"133",-111.921577453613,42.2842826843262,3,135,"idaho","bannock","Bannock County"
"134",-112.110649108887,42.2842826843262,3,136,"idaho","bannock","Bannock County"
"135",-111.050682067871,41.9978065490723,4,138,"idaho","bear lake","Bear Lake County"
"136",-111.491851806641,41.9978065490723,4,139,"idaho","bear lake","Bear Lake County"
"137",-111.5205078125,42.0035362243652,4,140,"idaho","bear lake","Bear Lake County"
"138",-111.5205078125,42.043643951416,4,141,"idaho","bear lake","Bear Lake County"
"139",-111.537689208984,42.0665626525879,4,142,"idaho","bear lake","Bear Lake County"
"140",-111.577796936035,42.0894813537598,4,143,"idaho","bear lake","Bear Lake County"
"141",-111.606452941895,42.0952110290527,4,144,"idaho","bear lake","Bear Lake County"
"142",-111.606452941895,42.1181259155273,4,145,"idaho","bear lake","Bear Lake County"
"143",-111.600723266602,42.1467742919922,4,146,"idaho","bear lake","Bear Lake County"
"144",-111.640830993652,42.1926116943359,4,147,"idaho","bear lake","Bear Lake County"
"145",-111.629364013672,42.2556381225586,4,148,"idaho","bear lake","Bear Lake County"
"146",-111.594993591309,42.2728271484375,4,149,"idaho","bear lake","Bear Lake County"
"147",-111.600723266602,42.3186645507812,4,150,"idaho","bear lake","Bear Lake County"
"148",-111.572067260742,42.3473091125488,4,151,"idaho","bear lake","Bear Lake County"
"149",-111.577796936035,42.3759574890137,4,152,"idaho","bear lake","Bear Lake County"
"150",-111.612174987793,42.4103355407715,4,153,"idaho","bear lake","Bear Lake County"
"151",-111.600723266602,42.4275245666504,4,154,"idaho","bear lake","Bear Lake County"
"152",-111.594993591309,42.4389839172363,4,155,"idaho","bear lake","Bear Lake County"
"153",-111.600723266602,42.4619026184082,4,156,"idaho","bear lake","Bear Lake County"
"154",-111.617904663086,42.4733619689941,4,157,"idaho","bear lake","Bear Lake County"
"155",-111.583526611328,42.4848213195801,4,158,"idaho","bear lake","Bear Lake County"
"156",-111.646560668945,42.5306549072266,4,159,"idaho","bear lake","Bear Lake County"
"157",-111.635101318359,42.5478477478027,4,160,"idaho","bear lake","Bear Lake County"
"158",-111.640830993652,42.5650367736816,4,161,"idaho","bear lake","Bear Lake County"
"159",-111.623634338379,42.5822219848633,4,162,"idaho","bear lake","Bear Lake County"
"160",-111.583526611328,42.5994110107422,4,163,"idaho","bear lake","Bear Lake County"
"161",-111.348617553711,42.5994110107422,4,164,"idaho","bear lake","Bear Lake County"
"162",-111.337158203125,42.5707626342773,4,165,"idaho","bear lake","Bear Lake County"
"163",-111.30850982666,42.5593032836914,4,166,"idaho","bear lake","Bear Lake County"
"164",-111.25121307373,42.6108741760254,4,167,"idaho","bear lake","Bear Lake County"
"165",-111.234031677246,42.5994110107422,4,168,"idaho","bear lake","Bear Lake County"
"166",-111.234031677246,42.5593032836914,4,169,"idaho","bear lake","Bear Lake County"
"167",-111.25121307373,42.507740020752,4,170,"idaho","bear lake","Bear Lake County"
"168",-111.239753723145,42.4905471801758,4,171,"idaho","bear lake","Bear Lake County"
"169",-111.21110534668,42.496280670166,4,172,"idaho","bear lake","Bear Lake County"
"170",-111.176727294922,42.4733619689941,4,173,"idaho","bear lake","Bear Lake County"
"171",-111.148086547852,42.496280670166,4,174,"idaho","bear lake","Bear Lake County"
"172",-111.107978820801,42.4905471801758,4,175,"idaho","bear lake","Bear Lake County"
"173",-111.056411743164,42.5191993713379,4,176,"idaho","bear lake","Bear Lake County"
"174",-111.050682067871,41.9978065490723,4,177,"idaho","bear lake","Bear Lake County"
"175",-116.304710388184,47.0111885070801,5,179,"idaho","benewah","Benewah County"
"176",-116.44221496582,47.0054588317871,5,180,"idaho","benewah","Benewah County"
"177",-116.447937011719,47.0226440429688,5,181,"idaho","benewah","Benewah County"
"178",-116.740142822266,47.028377532959,5,182,"idaho","benewah","Benewah County"
"179",-116.757347106934,47.0169143676758,5,183,"idaho","benewah","Benewah County"
"180",-116.820358276367,47.0169143676758,5,184,"idaho","benewah","Benewah County"
"181",-116.826095581055,47.0398330688477,5,185,"idaho","benewah","Benewah County"
"182",-116.877662658691,47.0684814453125,5,186,"idaho","benewah","Benewah County"
"183",-116.923492431641,47.0570259094238,5,187,"idaho","benewah","Benewah County"
"184",-116.952140808105,47.0799407958984,5,188,"idaho","benewah","Benewah County"
"185",-116.94068145752,47.0914001464844,5,189,"idaho","benewah","Benewah County"
"186",-116.952140808105,47.1143188476562,5,190,"idaho","benewah","Benewah County"
"187",-117.032356262207,47.1315078735352,5,191,"idaho","benewah","Benewah County"
"188",-117.032356262207,47.2518310546875,5,192,"idaho","benewah","Benewah County"
"189",-117.032356262207,47.3606910705566,5,193,"idaho","benewah","Benewah County"
"190",-116.79744720459,47.3492317199707,5,194,"idaho","benewah","Benewah County"
"191",-116.785987854004,47.3606910705566,5,195,"idaho","benewah","Benewah County"
"192",-116.757347106934,47.3606910705566,5,196,"idaho","benewah","Benewah County"
"193",-116.745880126953,47.3721504211426,5,197,"idaho","benewah","Benewah County"
"194",-116.717239379883,47.3721504211426,5,198,"idaho","benewah","Benewah County"
"195",-116.705772399902,47.3606910705566,5,199,"idaho","benewah","Benewah County"
"196",-116.619827270508,47.3606910705566,5,200,"idaho","benewah","Benewah County"
"197",-116.614097595215,47.3836097717285,5,201,"idaho","benewah","Benewah County"
"198",-116.573997497559,47.3836097717285,5,202,"idaho","benewah","Benewah County"
"199",-116.562530517578,47.4007987976074,5,203,"idaho","benewah","Benewah County"
"200",-116.499504089355,47.4007987976074,5,204,"idaho","benewah","Benewah County"
"201",-116.48804473877,47.3950691223145,5,205,"idaho","benewah","Benewah County"
"202",-116.379180908203,47.3893394470215,5,206,"idaho","benewah","Benewah County"
"203",-116.367721557617,47.4007987976074,5,207,"idaho","benewah","Benewah County"
"204",-116.304710388184,47.4007987976074,5,208,"idaho","benewah","Benewah County"
"205",-116.304710388184,47.0111885070801,5,209,"idaho","benewah","Benewah County"
"206",-113.015922546387,43.1093444824219,6,211,"idaho","bingham","Bingham County"
"207",-113.015922546387,43.2812309265137,6,212,"idaho","bingham","Bingham County"
"208",-112.952903747559,43.2812309265137,6,213,"idaho","bingham","Bingham County"
"209",-112.947174072266,43.3671760559082,6,214,"idaho","bingham","Bingham County"
"210",-112.929977416992,43.3729057312012,6,215,"idaho","bingham","Bingham County"
"211",-112.929977416992,43.4531211853027,6,216,"idaho","bingham","Bingham County"
"212",-112.815391540527,43.4531211853027,6,217,"idaho","bingham","Bingham County"
"213",-112.809661865234,43.5390625,6,218,"idaho","bingham","Bingham County"
"214",-112.763824462891,43.5390625,6,219,"idaho","bingham","Bingham County"
"215",-112.758094787598,43.544792175293,6,220,"idaho","bingham","Bingham County"
"216",-112.695068359375,43.5505218505859,6,221,"idaho","bingham","Bingham County"
"217",-112.695068359375,43.6250038146973,6,222,"idaho","bingham","Bingham County"
"218",-112.534637451172,43.6250038146973,6,223,"idaho","bingham","Bingham County"
"219",-112.528907775879,43.4244728088379,6,224,"idaho","bingham","Bingham County"
"220",-112.11637878418,43.413013458252,6,225,"idaho","bingham","Bingham County"
"221",-112.110649108887,43.3958206176758,6,226,"idaho","bingham","Bingham County"
"222",-112.047630310059,43.3958206176758,6,227,"idaho","bingham","Bingham County"
"223",-112.047630310059,43.3671760559082,6,228,"idaho","bingham","Bingham County"
"224",-111.829902648926,43.3614463806152,6,229,"idaho","bingham","Bingham County"
"225",-111.824172973633,43.2812309265137,6,230,"idaho","bingham","Bingham County"
"226",-111.594993591309,43.2812309265137,6,231,"idaho","bingham","Bingham County"
"227",-111.600723266602,43.0233993530273,6,232,"idaho","bingham","Bingham County"
"228",-112.099197387695,43.0233993530273,6,233,"idaho","bingham","Bingham County"
"229",-112.32837677002,43.0233993530273,6,234,"idaho","bingham","Bingham County"
"230",-112.66641998291,43.0233993530273,6,235,"idaho","bingham","Bingham County"
"231",-112.695068359375,42.9947547912598,6,236,"idaho","bingham","Bingham County"
"232",-112.735176086426,42.9775657653809,6,237,"idaho","bingham","Bingham County"
"233",-112.752365112305,42.954647064209,6,238,"idaho","bingham","Bingham County"
"234",-112.769554138184,42.9431838989258,6,239,"idaho","bingham","Bingham County"
"235",-112.769554138184,42.9202690124512,6,240,"idaho","bingham","Bingham County"
"236",-112.792472839355,42.9088096618652,6,241,"idaho","bingham","Bingham County"
"237",-112.798202514648,42.8858909606934,6,242,"idaho","bingham","Bingham County"
"238",-112.826850891113,42.8858909606934,6,243,"idaho","bingham","Bingham County"
"239",-112.832580566406,42.8687019348145,6,244,"idaho","bingham","Bingham County"
"240",-113.015922546387,42.8629722595215,6,245,"idaho","bingham","Bingham County"
"241",-113.015922546387,43.1093444824219,6,246,"idaho","bingham","Bingham County"
"242",-113.720664978027,43.2010192871094,7,248,"idaho","blaine","Blaine County"
"243",-114.385292053223,43.1952857971191,7,249,"idaho","blaine","Blaine County"
"244",-114.385292053223,43.2525825500488,7,250,"idaho","blaine","Blaine County"
"245",-114.402488708496,43.2583122253418,7,251,"idaho","blaine","Blaine County"
"246",-114.408210754395,43.3327980041504,7,252,"idaho","blaine","Blaine County"
"247",-114.545722961426,43.3270683288574,7,253,"idaho","blaine","Blaine County"
"248",-114.551452636719,43.3557167053223,7,254,"idaho","blaine","Blaine County"
"249",-114.539993286133,43.3671760559082,7,255,"idaho","blaine","Blaine County"
"250",-114.539993286133,43.3900947570801,7,256,"idaho","blaine","Blaine County"
"251",-114.562911987305,43.3958206176758,7,257,"idaho","blaine","Blaine County"
"252",-114.557182312012,43.4302024841309,7,258,"idaho","blaine","Blaine County"
"253",-114.528533935547,43.4703102111816,7,259,"idaho","blaine","Blaine County"
"254",-114.528533935547,43.4874954223633,7,260,"idaho","blaine","Blaine County"
"255",-114.568641662598,43.4989547729492,7,261,"idaho","blaine","Blaine County"
"256",-114.603019714355,43.533332824707,7,262,"idaho","blaine","Blaine County"
"257",-114.603019714355,43.5562515258789,7,263,"idaho","blaine","Blaine County"
"258",-114.660308837891,43.5677108764648,7,264,"idaho","blaine","Blaine County"
"259",-114.67749786377,43.5963592529297,7,265,"idaho","blaine","Blaine County"
"260",-114.660308837891,43.6421928405762,7,266,"idaho","blaine","Blaine County"
"261",-114.688957214355,43.670841217041,7,267,"idaho","blaine","Blaine County"
"262",-114.660308837891,43.7281379699707,7,268,"idaho","blaine","Blaine County"
"263",-114.700416564941,43.7968940734863,7,269,"idaho","blaine","Blaine County"
"264",-114.843658447266,43.7739753723145,7,270,"idaho","blaine","Blaine County"
"265",-114.843658447266,43.8026237487793,7,271,"idaho","blaine","Blaine County"
"266",-114.918151855469,43.8312721252441,7,272,"idaho","blaine","Blaine County"
"267",-114.969703674316,43.8484573364258,7,273,"idaho","blaine","Blaine County"
"268",-114.975440979004,43.8713760375977,7,274,"idaho","blaine","Blaine County"
"269",-114.98690032959,43.8885650634766,7,275,"idaho","blaine","Blaine County"
"270",-114.975440979004,43.9172134399414,7,276,"idaho","blaine","Blaine County"
"271",-114.969703674316,43.9344024658203,7,277,"idaho","blaine","Blaine County"
"272",-114.929595947266,43.9515914916992,7,278,"idaho","blaine","Blaine County"
"273",-114.889488220215,43.9745101928711,7,279,"idaho","blaine","Blaine County"
"274",-114.797813415527,43.9745101928711,7,280,"idaho","blaine","Blaine County"
"275",-114.797813415527,43.9172134399414,7,281,"idaho","blaine","Blaine County"
"276",-114.729064941406,43.9172134399414,7,282,"idaho","blaine","Blaine County"
"277",-114.654586791992,43.9057579040527,7,283,"idaho","blaine","Blaine County"
"278",-114.585830688477,43.8713760375977,7,284,"idaho","blaine","Blaine County"
"279",-114.574363708496,43.8370018005371,7,285,"idaho","blaine","Blaine County"
"280",-114.511344909668,43.8484573364258,7,286,"idaho","blaine","Blaine County"
"281",-114.517074584961,43.8771095275879,7,287,"idaho","blaine","Blaine County"
"282",-114.494155883789,43.8942947387695,7,288,"idaho","blaine","Blaine County"
"283",-114.391021728516,43.8885650634766,7,289,"idaho","blaine","Blaine County"
"284",-114.350914001465,43.8713760375977,7,290,"idaho","blaine","Blaine County"
"285",-114.333724975586,43.8885650634766,7,291,"idaho","blaine","Blaine County"
"286",-114.287887573242,43.8771095275879,7,292,"idaho","blaine","Blaine County"
"287",-114.259239196777,43.8255424499512,7,293,"idaho","blaine","Blaine County"
"288",-114.110275268555,43.7395973205566,7,294,"idaho","blaine","Blaine County"
"289",-114.075897216797,43.7395973205566,7,295,"idaho","blaine","Blaine County"
"290",-114.007141113281,43.7739753723145,7,296,"idaho","blaine","Blaine County"
"291",-113.961303710938,43.6994934082031,7,297,"idaho","blaine","Blaine County"
"292",-113.806610107422,43.5906295776367,7,298,"idaho","blaine","Blaine County"
"293",-113.777961730957,43.5677108764648,7,299,"idaho","blaine","Blaine County"
"294",-113.749305725098,43.5677108764648,7,300,"idaho","blaine","Blaine County"
"295",-113.714935302734,43.5848999023438,7,301,"idaho","blaine","Blaine County"
"296",-113.68628692627,43.5677108764648,7,302,"idaho","blaine","Blaine County"
"297",-113.669097900391,43.533332824707,7,303,"idaho","blaine","Blaine County"
"298",-113.634719848633,43.4874954223633,7,304,"idaho","blaine","Blaine County"
"299",-113.600341796875,43.4703102111816,7,305,"idaho","blaine","Blaine County"
"300",-113.588882446289,43.4531211853027,7,306,"idaho","blaine","Blaine County"
"301",-113.62899017334,43.4359283447266,7,307,"idaho","blaine","Blaine County"
"302",-113.62899017334,43.3614463806152,7,308,"idaho","blaine","Blaine County"
"303",-113.359703063965,43.3614463806152,7,309,"idaho","blaine","Blaine County"
"304",-113.359703063965,43.2812309265137,7,310,"idaho","blaine","Blaine County"
"305",-113.015922546387,43.2812309265137,7,311,"idaho","blaine","Blaine County"
"306",-113.015922546387,43.1093444824219,7,312,"idaho","blaine","Blaine County"
"307",-113.245109558105,43.1093444824219,7,313,"idaho","blaine","Blaine County"
"308",-113.245109558105,42.8572463989258,7,314,"idaho","blaine","Blaine County"
"309",-113.23365020752,42.8515129089355,7,315,"idaho","blaine","Blaine County"
"310",-113.239379882812,42.7713012695312,7,316,"idaho","blaine","Blaine County"
"311",-113.187812805176,42.759838104248,7,317,"idaho","blaine","Blaine County"
"312",-113.182083129883,42.6796264648438,7,318,"idaho","blaine","Blaine County"
"313",-113.245109558105,42.6796264648438,7,319,"idaho","blaine","Blaine County"
"314",-113.245109558105,42.628059387207,7,320,"idaho","blaine","Blaine County"
"315",-113.27375793457,42.628059387207,7,321,"idaho","blaine","Blaine County"
"316",-113.319595336914,42.639518737793,7,322,"idaho","blaine","Blaine County"
"317",-113.382614135742,42.6796264648438,7,323,"idaho","blaine","Blaine County"
"318",-113.480018615723,42.6738967895508,7,324,"idaho","blaine","Blaine County"
"319",-113.47428894043,42.8572463989258,7,325,"idaho","blaine","Blaine County"
"320",-113.416999816895,42.8572463989258,7,326,"idaho","blaine","Blaine County"
"321",-113.416999816895,43.1895561218262,7,327,"idaho","blaine","Blaine County"
"322",-113.720664978027,43.2010192871094,7,328,"idaho","blaine","Blaine County"
"323",-114.98690032959,43.9515914916992,8,330,"idaho","boise","Boise County"
"324",-115.021270751953,43.9573211669922,8,331,"idaho","boise","Boise County"
"325",-115.078575134277,43.9344024658203,8,332,"idaho","boise","Boise County"
"326",-115.141593933105,43.9745101928711,8,333,"idaho","boise","Boise County"
"327",-115.141593933105,44.0318031311035,8,334,"idaho","boise","Boise County"
"328",-115.175979614258,44.0891036987305,8,335,"idaho","boise","Boise County"
"329",-115.210350036621,44.1062927246094,8,336,"idaho","boise","Boise County"
"330",-115.23900604248,44.0891036987305,8,337,"idaho","boise","Boise County"
"331",-115.204620361328,44.0776405334473,8,338,"idaho","boise","Boise County"
"332",-115.19889831543,44.0547218322754,8,339,"idaho","boise","Boise County"
"333",-115.216087341309,44.0203475952148,8,340,"idaho","boise","Boise County"
"334",-115.267654418945,43.9515914916992,8,341,"idaho","boise","Boise County"
"335",-115.279113769531,43.9172134399414,8,342,"idaho","boise","Boise County"
"336",-115.347862243652,43.9057579040527,8,343,"idaho","boise","Boise County"
"337",-115.462448120117,43.8828392028809,8,344,"idaho","boise","Boise County"
"338",-115.52547454834,43.8427314758301,8,345,"idaho","boise","Boise County"
"339",-115.52547454834,43.8198127746582,8,346,"idaho","boise","Boise County"
"340",-115.542663574219,43.7911643981934,8,347,"idaho","boise","Boise County"
"341",-115.58277130127,43.7797050476074,8,348,"idaho","boise","Boise County"
"342",-115.617149353027,43.7453269958496,8,349,"idaho","boise","Boise County"
"343",-115.599967956543,43.722412109375,8,350,"idaho","boise","Boise County"
"344",-115.720291137695,43.6421928405762,8,351,"idaho","boise","Boise County"
"345",-115.771858215332,43.6421928405762,8,352,"idaho","boise","Boise County"
"346",-115.89217376709,43.5848999023438,8,353,"idaho","boise","Boise County"
"347",-115.926544189453,43.6020851135254,8,354,"idaho","boise","Boise County"
"348",-115.966651916504,43.5848999023438,8,355,"idaho","boise","Boise County"
"349",-116.287506103516,43.8026237487793,8,356,"idaho","boise","Boise County"
"350",-116.264602661133,43.8026237487793,8,357,"idaho","boise","Boise County"
"351",-116.264602661133,44.1406669616699,8,358,"idaho","boise","Boise County"
"352",-116.195846557617,44.1463966369629,8,359,"idaho","boise","Boise County"
"353",-116.098434448242,44.1463966369629,8,360,"idaho","boise","Boise County"
"354",-116.07551574707,44.2323417663574,8,361,"idaho","boise","Boise County"
"355",-115.473907470703,44.2323417663574,8,362,"idaho","boise","Boise County"
"356",-115.41089630127,44.2609901428223,8,363,"idaho","boise","Boise County"
"357",-115.376510620117,44.2953681945801,8,364,"idaho","boise","Boise County"
"358",-115.359329223633,44.3354759216309,8,365,"idaho","boise","Boise County"
"359",-115.313484191895,44.3297462463379,8,366,"idaho","boise","Boise County"
"360",-115.28483581543,44.318286895752,8,367,"idaho","boise","Boise County"
"361",-115.261917114258,44.3297462463379,8,368,"idaho","boise","Boise County"
